TradeID	PortfolioID	ProductClass	RiskType	Qualifier	Bucket	Label1	Label2	AmountCurrency	Amount
1340608887A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-0.378359249
1340608887A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-114.670138
1340608887A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	2.601545648
1341432129A	9534	RatesFX	Risk_FX	BRL				USD	31601.23591
1341432129A	9534	RatesFX	Risk_FX	USD				USD	-103191.269
1341432129A	9534	RatesFX	Risk_IRCurve	BRL	1	3m	Libor1m	USD	-83.31534279
1341432129A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-0.021180654
1341432129A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	47.18072669
1341432129A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	0.461110014
1342045546A	9534	RatesFX	Risk_FX	BRL				USD	-87944.31441
1342045546A	9534	RatesFX	Risk_FX	USD				USD	9013.314064
1342045546A	9534	RatesFX	Risk_IRCurve	BRL	1	3m	Libor1m	USD	226.1948488
1342045546A	9534	RatesFX	Risk_IRCurve	BRL	1	6m	Libor1m	USD	212.3759624
1342045546A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-1.066584142
1342045546A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-608.6734738
1342045546A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	5.412699465
1342140888A	9534	RatesFX	Risk_FX	CLP				USD	-22970.74827
1342140888A	9534	RatesFX	Risk_FX	USD				USD	4255.335671
1342140888A	9534	RatesFX	Risk_IRCurve	CLP	1	3m	Libor1m	USD	55.70522704
1342140888A	9534	RatesFX	Risk_IRCurve	CLP	1	6m	Libor1m	USD	-0.511530359
1342140888A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	0.051288787
1342140888A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-22.87408419
1342140888A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-0.178769277
1342159373A	9534	RatesFX	Risk_FX	BRL				USD	194347.8177
1342159373A	9534	RatesFX	Risk_FX	USD				USD	-450960.6853
1342159373A	9534	RatesFX	Risk_IRCurve	BRL	1	3m	Libor1m	USD	-1421.453004
1342159373A	9534	RatesFX	Risk_IRCurve	BRL	1	6m	Libor1m	USD	-1083.93764
1342159373A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	7.16347967
1342159373A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	3387.991851
1342159373A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-18.42902722
1342822583A	9534	RatesFX	Risk_FX	INR				USD	23568.47708
1342822583A	9534	RatesFX	Risk_FX	USD				USD	-84372.6152
1342822583A	9534	RatesFX	Risk_IRCurve	INR	1	1y	Libor12m	USD	4.693903566
1342822583A	9534	RatesFX	Risk_IRCurve	INR	1	3m	Libor12m	USD	-204.188505
1342822583A	9534	RatesFX	Risk_IRCurve	INR	1	6m	Libor12m	USD	-25.31150356
1342822583A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	0.319345427
1342822583A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	288.9894584
1342822583A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-2.125385208
1343002712A	9534	RatesFX	Risk_FX	BRL				USD	-8897.857554
1343002712A	9534	RatesFX	Risk_FX	JPY				USD	14439.22616
1343002712A	9534	RatesFX	Risk_FX	USD				USD	-4116.769521
1343002712A	9534	RatesFX	Risk_IRCurve	BRL	1	3m	Libor1m	USD	25.16175578
1343002712A	9534	RatesFX	Risk_IRCurve	BRL	1	6m	Libor1m	USD	39.61954486
1343002712A	9534	RatesFX	Risk_IRCurve	JPY	2	1y	Libor6m	USD	-4.181150531
1343002712A	9534	RatesFX	Risk_IRCurve	JPY	2	3m	Libor6m	USD	-0.014103239
1343002712A	9534	RatesFX	Risk_IRCurve	JPY	2	6m	Libor6m	USD	-90.92193375
1343002712A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-0.076528274
1343308957A	9534	RatesFX	Risk_FX	BRL				USD	-14997.60993
1343308957A	9534	RatesFX	Risk_FX	USD				USD	54295.234
1343308957A	9534	RatesFX	Risk_IRCurve	BRL	1	10y	Libor1m	USD	2664.90325
1343308957A	9534	RatesFX	Risk_IRCurve	BRL	1	5y	Libor1m	USD	239.9269801
1343308957A	9534	RatesFX	Risk_IRCurve	USD	1	10y	Libor3m	USD	-1256.815598
1343308957A	9534	RatesFX	Risk_IRCurve	USD	1	15y	Libor3m	USD	15.20782769
1343308957A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	4.635173434
1343308957A	9534	RatesFX	Risk_IRCurve	USD	1	20y	Libor3m	USD	0.102192598
1343308957A	9534	RatesFX	Risk_IRCurve	USD	1	2y	Libor3m	USD	0.197446105
1343308957A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-43.91962074
1343308957A	9534	RatesFX	Risk_IRCurve	USD	1	3y	Libor3m	USD	89.50315395
1343308957A	9534	RatesFX	Risk_IRCurve	USD	1	5y	Libor3m	USD	-549.9950186
1343308957A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	0.344450758
1343536462A	9534	RatesFX	Risk_FX	PEN				USD	81234.06657
1343536462A	9534	RatesFX	Risk_FX	USD				USD	-87051.44247
1343536462A	9534	RatesFX	Risk_IRCurve	PEN	1	3m	Libor1m	USD	-3.348151396
1343536462A	9534	RatesFX	Risk_IRCurve	PEN	1	6m	Libor1m	USD	0.722642243
1343536462A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-0.136257382
1343536462A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	152.3421366
1343536462A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	1.708693148
1343671511A	9534	RatesFX	Risk_FX	CLP				USD	-23945.74648
1343671511A	9534	RatesFX	Risk_FX	USD				USD	928.2638146
1343671511A	9534	RatesFX	Risk_IRCurve	CLP	1	1y	Libor1m	USD	3.462416153
1343671511A	9534	RatesFX	Risk_IRCurve	CLP	1	3m	Libor1m	USD	0.347814199
1343671511A	9534	RatesFX	Risk_IRCurve	CLP	1	6m	Libor1m	USD	78.26976159
1343671511A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-0.03435972
1343671511A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-69.89937872
1343671511A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	1.735526733
1343671782A	9534	RatesFX	Risk_FX	CLP				USD	1519.311497
1343671782A	9534	RatesFX	Risk_FX	USD				USD	-1331.591887
1343671782A	9534	RatesFX	Risk_IRCurve	CLP	1	3m	Libor1m	USD	-2.159211732
1343671782A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	0.333633439
1343671782A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-0.006509934
1343848067A	9534	RatesFX	Risk_FX	INR				USD	16743.50388
1343848067A	9534	RatesFX	Risk_FX	JPY				USD	-184660.0585
1343848067A	9534	RatesFX	Risk_FX	USD				USD	6396.953785
1343848067A	9534	RatesFX	Risk_IRCurve	INR	1	10y	Libor12m	USD	1.16163777
1343848067A	9534	RatesFX	Risk_IRCurve	INR	1	1y	Libor12m	USD	66.13201998
1343848067A	9534	RatesFX	Risk_IRCurve	INR	1	2y	Libor12m	USD	117.5605324
1343848067A	9534	RatesFX	Risk_IRCurve	INR	1	3m	Libor12m	USD	1.75821732
1343848067A	9534	RatesFX	Risk_IRCurve	INR	1	3y	Libor12m	USD	-1018.212188
