#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
portfolio_3_trade_17,026211Y,0.08,0.78,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,83.67,139.80
,026258Y,0.76,483.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,483.44,None,814.66,1173.23
portfolio_40_trade_19,026258Y,0.13,482.77,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,135.39,135.39
,026264Y,2.00,8.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,8.53,None,2149.31,3320.44
portfolio_3_trade_2,026264Y,2.44,4.33,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,2613.34,4156.06
,026285Y,7.78,590.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.78,590.65,None,1589.71,1589.71
portfolio_54_trade_8,026285Y,4.78,578.19,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,765.86,765.86
,026286Y,0.18,635.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,635.12,None,192.49,192.49
portfolio_12_trade_4,026286Y,0.02,634.68,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,25.80,25.80
,026288Y,0.50,45.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,45.25,None,539.19,988.51
portfolio_12_trade_3,026288Y,0.12,43.25,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,132.31,157.57
,026289Y,2.04,41.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.04,41.79,None,413.67,480.84
portfolio_73_trade_3,026289Y,0.05,32.45,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,56.60,56.60
portfolio_73_trade_4,026289Y,2.32,6.80,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,518.56,518.56
,026291Y,0.60,26.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,26.67,None,645.78,928.29
portfolio_12_trade_5,026291Y,0.55,19.66,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,588.72,871.81
,026293O,8560.09,4118.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8560.09,4118.58,None,339506.73,339506.73
portfolio_32_trade_6,026293O,7985.97,3892.13,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,279211.90,279211.90
,026294Y,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,None,8.65,11.96
portfolio_30_trade_16,026294Y,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,9.40,9.50
,026295Y,0.10,61.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,61.60,None,105.66,154.31
portfolio_31_trade_18,026295Y,0.02,61.51,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,17.48,17.75
,026299Y,31.07,2128.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.07,2128.08,None,7866.64,8094.92
portfolio_32_trade_1,026299Y,18.96,2059.61,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,3994.27,3994.27
,026300Y,28.10,1931.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.10,1931.51,None,7112.40,7311.60
portfolio_31_trade_19,026300Y,17.11,1870.13,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,3603.85,3603.85
,026320Y,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,None,0.00,0.00
portfolio_32_trade_2,026320Y,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,0.00,0.00
,026353Y,3.76,18.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.76,18.51,None,1151.31,1153.05
portfolio_30_trade_18,026353Y,4.03,14.05,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1226.20,1256.08
,026354Y,5.20,32.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.20,32.45,None,1401.18,2001.41
portfolio_31_trade_17,026354Y,5.21,24.12,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1394.36,1937.27
,026540Y,57.06,2272.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.06,2272.79,None,10603.05,10603.05
portfolio_32_trade_3,026540Y,51.75,2068.93,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,8866.21,8866.21
,026543Y,7.72,505.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.72,505.97,None,3501.85,4692.77
portfolio_47_trade_7,026543Y,4.16,458.31,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1788.51,2352.92
portfolio_47_trade_8,026543Y,0.06,15.57,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,65.89,65.89
,026544Y,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,None,0.00,0.00
portfolio_32_trade_4,026544Y,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,0.00,0.00
,026550Y,0.47,115.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47,115.93,None,508.82,773.06
portfolio_31_trade_13,026550Y,0.09,115.17,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,93.29,93.29
,026562Y,0.22,51.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,51.78,None,234.29,234.29
portfolio_31_trade_16,026562Y,0.05,51.39,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,56.30,56.30
,026563Y,2.93,696.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.93,696.12,None,3149.46,3149.46
portfolio_31_trade_14,026563Y,0.70,690.87,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,756.75,756.75
,026564Y,0.91,216.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,216.29,None,978.57,978.57
portfolio_31_trade_15,026564Y,0.22,214.66,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,235.13,235.13
,026569Y,1.30,312.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.30,312.20,None,804.44,930.34
portfolio_12_trade_6,026569Y,0.53,310.45,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,304.09,304.09
,026628Y,0.34,274.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,274.43,None,207.44,239.72
portfolio_12_trade_7,026628Y,0.12,274.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,68.44,68.44
,026644Y,1123.74,4002.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1123.74,4002.64,None,54193.72,54193.72
portfolio_46_trade_19,026644Y,10.07,20.45,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,6090.91,6090.91
portfolio_46_trade_20,026644Y,1173.48,3373.11,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,56173.68,56173.68
,026658Y,0.18,128.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,128.45,None,194.91,194.91
portfolio_11_trade_17,026658Y,0.03,128.21,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,36.13,36.13
,026659Y,5.86,551.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.86,551.93,None,6305.83,6485.84
portfolio_11_trade_3,026659Y,1.79,536.32,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1933.21,1933.21
,026668Y,41.76,3118.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.76,3118.33,None,28312.58,39794.33
portfolio_12_trade_1,026668Y,18.14,2951.67,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,12040.44,18340.09
,026675Y,0.40,9.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,9.89,None,427.19,427.19
portfolio_11_trade_18,026675Y,0.37,7.31,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,399.99,399.99
,026676Y,0.40,559.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,559.59,None,435.94,435.94
portfolio_11_trade_2,026676Y,0.06,559.05,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,65.65,65.65
,026680Y,0.97,70.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,70.29,None,652.36,916.04
portfolio_11_trade_5,026680Y,0.56,64.46,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,370.75,550.48
,026693Y,1.44,118.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.44,118.20,None,1553.85,1556.39
portfolio_11_trade_1,026693Y,1.02,103.63,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1096.31,1096.31
,026694Y,1.87,46.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.87,46.89,None,1243.15,1862.24
portfolio_12_trade_2,026694Y,1.71,36.80,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1123.89,1643.52
,026695Y,0.64,52.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,52.85,None,694.76,695.89
portfolio_11_trade_4,026695Y,0.45,46.34,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,490.18,490.18
,026717Y,0.76,5.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,5.71,None,513.32,738.34
portfolio_12_trade_8,026717Y,0.83,3.79,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,558.08,797.23
,026736Y,3.99,1421.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.99,1421.31,None,2529.00,3262.94
portfolio_11_trade_19,026736Y,1.46,1416.85,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,857.30,857.30
,026741Y,15.09,51.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.09,51.34,None,2403.58,2421.96
portfolio_11_trade_6,026741Y,16.14,40.25,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,2569.27,2569.27
,026747Y,4.05,280.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.05,280.28,None,610.42,633.27
portfolio_37_trade_6,026747Y,2.80,271.23,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,300.98,300.98
,026748Y,0.22,19.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,19.66,None,101.63,145.83
portfolio_30_trade_17,026748Y,0.10,19.22,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,43.06,58.63
,026749Y,3.54,226.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.54,226.98,None,2220.90,2674.66
portfolio_43_trade_4,026749Y,2.71,202.52,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1674.39,1983.48
,026758Y,1.43,2.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.43,2.12,None,178.00,188.86
portfolio_42_trade_11,026758Y,1.54,1.57,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,195.72,195.73
,026767Y,2.91,203.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.91,203.30,None,1906.97,2436.02
portfolio_43_trade_3,026767Y,1.40,191.57,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,885.55,1160.09
,026769Y,1.92,74.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.92,74.08,None,215.47,215.47
portfolio_42_trade_13,026769Y,1.76,67.87,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,179.70,179.70
,027065Y,22.49,1048.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.49,1048.06,None,2707.06,2718.74
portfolio_42_trade_12,027065Y,19.90,970.41,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,2066.08,2066.08
,027072Y,1.29,110.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.29,110.02,None,208.31,208.31
portfolio_42_trade_14,027072Y,0.82,108.15,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,98.96,98.96
,027074Y,6.42,97.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.42,97.57,None,4049.68,5129.56
portfolio_42_trade_10,027074Y,6.45,73.42,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,4026.73,4870.17
,027076Y,13.39,39.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.39,39.70,None,33.45,35.41
portfolio_42_trade_15,027076Y,13.73,35.52,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,32.99,32.99
,027085Y,0.00,98.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.10,None,0.00,0.00
portfolio_42_trade_17,027085Y,0.00,98.10,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,0.00,0.00
,027089Y,283.16,672.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,283.16,672.05,None,990.54,1586.07
portfolio_42_trade_16,027089Y,291.09,596.63,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,952.49,959.48
,027119Y,0.55,39.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.55,39.72,None,347.04,413.51
portfolio_42_trade_19,027119Y,0.25,38.21,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,149.65,170.80
,027120Y,15.38,21.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,21.80,None,59.37,163.72
portfolio_43_trade_1,027120Y,15.88,19.16,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,55.63,55.76
,027121Y,100.17,283.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.17,283.81,None,448.26,448.26
portfolio_43_trade_2,027121Y,102.70,251.84,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,461.97,461.97
,027123Y,8.84,1089.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.84,1089.86,None,3848.39,4666.32
portfolio_47_trade_5,027123Y,0.00,49.45,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,0.00,0.00
portfolio_47_trade_6,027123Y,4.13,1026.28,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1695.03,2101.15
,027128Y,2.10,244.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.10,244.20,None,941.08,1324.41
portfolio_42_trade_8,027128Y,0.93,241.03,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,392.55,543.33
,027129Y,4.08,444.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.08,444.42,None,2570.83,3113.34
portfolio_42_trade_7,027129Y,1.70,437.11,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1008.43,1008.43
,027131Y,5.89,509.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.89,509.74,None,3794.74,4833.27
portfolio_42_trade_9,027131Y,2.34,500.63,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1423.79,1588.50
,027143O,499.25,191.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,499.25,191.15,None,39555.05,39561.76
portfolio_45_trade_7,027143O,467.90,174.76,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,34213.95,34213.95
,027144O,1442.09,489.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1442.09,489.67,None,115666.34,115666.34
portfolio_32_trade_7,027144O,1360.37,445.08,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,102368.19,102368.27
,027160Y,0.31,78.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,78.20,None,198.30,254.99
portfolio_31_trade_1,027160Y,0.12,77.83,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,69.74,72.92
,027619Y,15.46,439.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.46,439.65,None,6287.61,7013.39
portfolio_30_trade_19,027619Y,14.49,379.73,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,5823.32,6518.26
,027620Y,30.34,846.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.34,846.91,None,12340.49,13768.41
portfolio_31_trade_2,027620Y,28.50,730.29,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,11454.28,12833.49
,027621Y,3.94,100.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.94,100.49,None,1601.23,1789.87
portfolio_31_trade_3,027621Y,3.73,85.95,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1501.05,1689.36
,027622Y,31.91,762.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.91,762.16,None,12992.38,14545.66
portfolio_31_trade_4,027622Y,30.52,647.87,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,12276.85,13857.11
,027623Y,20.43,524.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.43,524.92,None,8311.75,9289.71
portfolio_31_trade_5,027623Y,19.37,449.25,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,7786.18,8760.65
,027647Y,27.49,577.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.49,577.49,None,11775.56,15888.71
portfolio_42_trade_18,027647Y,27.07,470.58,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,11431.18,15828.72
,027654Y,3.44,169.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.44,169.34,None,1464.27,1991.13
portfolio_31_trade_7,027654Y,2.92,150.20,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1219.53,1685.99
,027658Y,0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,None,3.97,5.91
portfolio_31_trade_6,027658Y,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,4.41,5.45
,027659Y,0.33,16.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,16.40,None,141.79,192.80
portfolio_31_trade_8,027659Y,0.28,14.54,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,118.09,163.26
,027660Y,1.43,91.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.43,91.62,None,636.26,825.67
portfolio_31_trade_9,027660Y,0.88,84.85,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,375.12,497.84
,027662Y,12.75,37.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.75,37.52,None,870.52,888.27
portfolio_33_trade_10,027662Y,2.85,5.73,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,331.20,331.20
portfolio_33_trade_11,027662Y,7.46,18.50,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,436.36,436.36
