#TradeId,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,Notional,NotionalCurrency,Notional(Base),NettingSet,CounterParty
portfolio_59_trade_12,Swap,2030-07-01,5.271233,-372889.605886,USD,-372889.605886,USD,5000000.00,USD,5000000.00,I67719,I67719
portfolio_59_trade_13,Swap,2026-03-02,0.939726,-539584.289219,USD,-539584.289219,USD,15000000.00,USD,15000000.00,I67381,I67381
portfolio_59_trade_14,Swap,2053-06-01,28.189041,-5960530.235124,USD,-5960530.235124,USD,113350000.00,USD,113350000.00,I67720,I67720
portfolio_59_trade_15,Swap,2027-06-01,2.189041,-49046.287306,USD,-49046.287306,USD,2000000.00,USD,2000000.00,I67755,I67755
portfolio_59_trade_16,Swap,2043-12-01,18.690411,-7703607.165856,USD,-7703607.165856,USD,46575000.00,USD,46575000.00,I67790,I67790
portfolio_59_trade_17,Swap,2029-10-01,4.523288,-332884.530891,USD,-332884.530891,USD,16000000.00,USD,16000000.00,I67824,I67824
portfolio_59_trade_18,Swap,2027-11-01,2.608219,177103.247122,USD,177103.247122,USD,29136906.00,USD,29136906.00,I67858,I67858
portfolio_59_trade_19,Swap,2032-11-01,7.608676,19948.524218,USD,19948.524218,USD,8639290.18,USD,8639290.18,I67859,I67859
portfolio_59_trade_2,Swap,2028-04-10,3.048567,-5862926.538865,USD,-5862926.538865,USD,160000000.00,USD,160000000.00,018068O,018068O
portfolio_59_trade_3,Swap,2028-04-10,3.048567,-256503.036075,USD,-256503.036075,USD,7000000.00,USD,7000000.00,018071O,018071O
portfolio_59_trade_4,CapFloor,2031-04-01,6.021918,-322532.114403,USD,-322532.114403,USD,28693736.94,USD,28693736.94,I67842,I67842
portfolio_59_trade_5,CapFloor,2026-03-02,0.939726,-108639.109657,USD,-108639.109657,USD,6000000.00,USD,6000000.00,I67391,I67391
portfolio_59_trade_6,Swap,2042-06-02,17.191781,-575994.208423,USD,-575994.208423,USD,100000000.00,USD,100000000.00,I67741,I67741
portfolio_59_trade_7,Swap,2032-01-02,6.778075,-359876.835576,USD,-359876.835576,USD,2500000.00,USD,2500000.00,I67618,I67618
portfolio_59_trade_8,Swap,2046-12-03,21.695890,-8932263.141598,USD,-8932263.141598,USD,53040000.00,USD,53040000.00,I67775,I67775
portfolio_59_trade_9,Swap,2032-01-02,6.778075,-773781.915857,USD,-773781.915857,USD,6375000.00,USD,6375000.00,I67612,I67612
portfolio_5_trade_1,CapFloor,2025-12-01,0.690411,-1315489.673062,USD,-1315489.673062,USD,120000000.00,USD,120000000.00,028646Y,028646Y
portfolio_5_trade_10,CapFloor,2025-12-01,0.690411,-1019302.532781,USD,-1019302.532781,USD,60782635.00,USD,60782635.00,028659Y,028659Y
portfolio_5_trade_11,CapFloor,2028-10-02,3.526709,-1399456.261506,USD,-1399456.261506,USD,50000000.00,USD,50000000.00,028443Y,028443Y
portfolio_5_trade_12,CapFloor,2026-10-01,1.523288,-39414.647773,USD,-39414.647773,USD,24310000.00,USD,24310000.00,028447Y,028447Y
portfolio_5_trade_13,CapFloor,2025-10-01,0.523288,-2105596.895710,USD,-2105596.895710,USD,159320000.00,USD,159320000.00,028448Y,028448Y
portfolio_5_trade_14,CapFloor,2025-10-14,0.558904,-4384157.741433,USD,-4384157.741433,USD,520000000.00,USD,520000000.00,028537Y,028537Y
portfolio_5_trade_15,CapFloor,2027-11-10,2.632877,-509250.886438,USD,-509250.886438,USD,13735000.00,USD,13735000.00,028548Y,028548Y
portfolio_5_trade_16,Swap,2029-11-16,4.649315,21722.077237,USD,21722.077237,USD,10000000.00,USD,10000000.00,028633O,028633O
portfolio_5_trade_17,CapFloor,2026-12-01,1.690411,-89107.048238,USD,-89107.048238,USD,211250000.00,USD,211250000.00,028908Y,028908Y
portfolio_5_trade_18,CapFloor,2026-01-01,0.775342,-1508076.105484,USD,-1508076.105484,USD,109126000.00,USD,109126000.00,028907Y,028907Y
portfolio_5_trade_19,CapFloor,2026-01-01,0.775342,-25743.164494,USD,-25743.164494,USD,2020000.00,USD,2020000.00,028755Y,028755Y
portfolio_5_trade_2,CapFloor,2029-11-15,4.646575,-23999.301391,USD,-23999.301391,USD,8024819.90,USD,8024819.90,028549Y,028549Y
portfolio_5_trade_3,CapFloor,2026-12-01,1.690411,-35610.686619,USD,-35610.686619,USD,149420000.00,USD,149420000.00,028654Y,028654Y
portfolio_5_trade_4,CapFloor,2026-11-01,1.608219,-1358295.443477,USD,-1358295.443477,USD,60000000.00,USD,60000000.00,028558Y,028558Y
portfolio_5_trade_5,CapFloor,2026-12-01,1.690411,-136867.569815,USD,-136867.569815,USD,19657500.00,USD,19657500.00,028655Y,028655Y
portfolio_5_trade_6,CapFloor,2025-12-01,0.690411,-4563219.879688,USD,-4563219.879688,USD,222315575.00,USD,222315575.00,028657Y,028657Y
portfolio_5_trade_7,CapFloor,2025-12-01,0.690411,-4585994.645811,USD,-4585994.645811,USD,245933970.00,USD,245933970.00,028656Y,028656Y
portfolio_5_trade_8,CapFloor,2025-12-01,0.690411,-3105596.890701,USD,-3105596.890701,USD,166544410.00,USD,166544410.00,028658Y,028658Y
portfolio_5_trade_9,CapFloor,2025-12-01,0.690411,-1023462.894471,USD,-1023462.894471,USD,61030724.00,USD,61030724.00,028660Y,028660Y
portfolio_60_trade_1,Swap,2031-12-01,6.690411,-690263.138008,USD,-690263.138008,USD,5000000.00,USD,5000000.00,I67584,I67584
portfolio_60_trade_10,Swap,2027-08-02,2.358904,-2791945.293574,USD,-2791945.293574,USD,100000000.00,USD,100000000.00,I67802,I67802
portfolio_60_trade_11,Swap,2030-11-01,5.608219,-13984840.878506,USD,-13984840.878506,USD,105000000.00,USD,105000000.00,I67545,I67545
portfolio_60_trade_12,Swap,2031-04-01,6.021918,-818828.363023,USD,-818828.363023,USD,6250000.00,USD,6250000.00,I67403,I67403
portfolio_60_trade_13,Swap,2025-04-01,0.021918,-8716.545368,USD,-8716.545368,USD,3000000.00,USD,3000000.00,I67396,I67396
portfolio_60_trade_14,Swap,2032-06-01,7.190643,-289853.660682,USD,-289853.660682,USD,5000000.00,USD,5000000.00,I67739,I67739
portfolio_60_trade_15,Swap,2035-06-04,10.197260,145338.168071,USD,145338.168071,USD,6026862.50,USD,6026862.50,1502182,1502182
portfolio_60_trade_16,Swap,2034-03-27,9.008219,3701381.788119,USD,3701381.788119,USD,79711762.27,USD,79711762.27,1502182,1502182
portfolio_60_trade_17,Swap,2043-06-26,18.257534,39369.665184,USD,39369.665184,USD,5195250.00,USD,5195250.00,1502182,1502182
portfolio_60_trade_18,Swap,2038-01-19,12.824658,-19689601.970593,JPY,-130766.491447,USD,419484015.50,JPY,2785960.48,1502182,1502182
portfolio_60_trade_19,Swap,2027-05-18,2.150685,-14958058.330795,JPY,-99342.424986,USD,2000000000.00,JPY,13282796.84,1502182,1502182
portfolio_60_trade_2,Swap,2029-01-02,3.778082,-550704.991864,USD,-550704.991864,USD,6250000.00,USD,6250000.00,I67598,I67598
portfolio_60_trade_20,Swap,2039-01-31,13.857534,-2067126.038701,EUR,-2293709.712617,USD,60000000.00,EUR,66576773.83,1502182,1502182
portfolio_60_trade_21,Swap,2036-03-03,10.944741,269134333.496277,JPY,1787428.337643,USD,5000000000.00,JPY,33206992.11,1502182,1502182
portfolio_60_trade_22,Swap,2043-02-23,17.920548,-656818.191363,EUR,-728813.936231,USD,37685156.00,EUR,41815935.13,1502182,1502182
portfolio_60_trade_23,Swap,2044-04-01,19.023976,6832494.953687,USD,6832494.953687,USD,125000000.00,USD,125000000.00,1502182,1502182
portfolio_60_trade_24,Swap,2026-03-03,0.942466,-369576.027839,USD,-369576.027839,USD,125000000.00,USD,125000000.00,1502182,1502182
portfolio_60_trade_25,Swap,2035-05-21,10.158904,-1308732.541456,USD,-1308732.541456,USD,50000000.00,USD,50000000.00,1502182,1502182
portfolio_60_trade_26,Swap,2044-03-11,18.966599,-94429.907658,USD,-94429.907658,USD,12500000.00,USD,12500000.00,1502182,1502182
portfolio_60_trade_27,Swap,2035-06-05,10.200000,2246896.071594,EUR,2493184.859640,USD,57500000.00,EUR,63802741.59,1502182,1502182
portfolio_60_trade_28,Swap,2035-03-12,9.967123,289272.831562,USD,289272.831562,USD,12500000.00,USD,12500000.00,1502182,1502182
portfolio_60_trade_29,Swap,2037-03-27,12.008219,33776075.712143,EUR,37478369.225959,USD,200000000.00,EUR,221922579.43,1502182,1502182
portfolio_60_trade_3,Swap,2031-09-02,6.443836,-321146.159539,USD,-321146.159539,USD,2050000.00,USD,2050000.00,I67501,I67501
portfolio_60_trade_30,Swap,2026-02-23,0.920548,-290758.160875,USD,-290758.160875,USD,125000000.00,USD,125000000.00,1502182,1502182
portfolio_60_trade_31,Swap,2026-02-24,0.923288,930944.323409,USD,930944.323409,USD,390000000.00,USD,390000000.00,1502182,1502182
portfolio_60_trade_32,Swap,2036-02-25,10.925616,-163604.445295,USD,-163604.445295,USD,17500000.00,USD,17500000.00,1502182,1502182
portfolio_60_trade_33,Swap,2031-02-24,5.923288,-418707.258733,USD,-418707.258733,USD,50000000.00,USD,50000000.00,1502182,1502182
portfolio_60_trade_34,Swap,2031-03-03,5.942466,-705808.631924,USD,-705808.631924,USD,70000000.00,USD,70000000.00,1502182,1502182
portfolio_60_trade_35,Swap,2025-12-22,0.747945,150050.533254,USD,150050.533254,USD,25000000.00,USD,25000000.00,1502182,1502182
portfolio_60_trade_36,Swap,2025-10-20,0.575342,-155666.497907,USD,-155666.497907,USD,50000000.00,USD,50000000.00,1502182,1502182
portfolio_60_trade_37,Swap,2029-03-26,4.005479,-460926.925805,USD,-460926.925805,USD,100000000.00,USD,100000000.00,1502182,1502182
portfolio_60_trade_38,Swap,2029-06-29,4.265753,3187632.545127,USD,3187632.545127,USD,125000000.00,USD,125000000.00,1502182,1502182
portfolio_60_trade_39,Swap,2040-12-10,15.715233,1694940.714162,USD,1694940.714162,USD,50000000.00,USD,50000000.00,1502182,1502182
portfolio_60_trade_4,Swap,2031-11-03,6.613699,-1995760.879181,USD,-1995760.879181,USD,14000000.00,USD,14000000.00,I67541,I67541
portfolio_60_trade_40,Swap,2029-11-27,4.679452,-87785.590700,USD,-87785.590700,USD,5000000.00,USD,5000000.00,1502182,1502182
portfolio_60_trade_41,Swap,2026-08-05,1.367123,-643682.408325,USD,-643682.408325,USD,50000000.00,USD,50000000.00,1502182,1502182
portfolio_60_trade_42,Swap,2026-09-28,1.515068,-5187171.385574,USD,-5187171.385574,USD,250000000.00,USD,250000000.00,1502182,1502182
portfolio_60_trade_43,Swap,2030-01-07,4.791781,-1419520.451200,USD,-1419520.451200,USD,125000000.00,USD,125000000.00,1502182,1502182
portfolio_60_trade_44,Swap,2043-10-26,18.591781,-71091.729077,USD,-71091.729077,USD,12500000.00,USD,12500000.00,1502182,1502182
portfolio_60_trade_45,Swap,2035-06-04,10.197260,235490.960773,USD,235490.960773,USD,28000000.00,USD,28000000.00,1502182,1502182
portfolio_60_trade_46,Swap,2040-03-12,14.969332,-3642930.902648,USD,-3642930.902648,USD,250000000.00,USD,250000000.00,1502182,1502182
portfolio_60_trade_47,Swap,2040-04-26,15.092282,-342800.497186,USD,-342800.497186,USD,30000000.00,USD,30000000.00,1502182,1502182
portfolio_60_trade_48,Swap,2030-12-23,5.750685,881963.094794,USD,881963.094794,USD,36000000.00,USD,36000000.00,1502182,1502182
portfolio_60_trade_49,Swap,2026-07-20,1.323288,-909868.827788,USD,-909868.827788,USD,80000000.00,USD,80000000.00,1502182,1502182
portfolio_60_trade_5,Swap,2026-02-02,0.863014,-333141.832530,USD,-333141.832530,USD,10000000.00,USD,10000000.00,I67368,I67368
portfolio_60_trade_50,Swap,2030-09-02,5.443836,-94387197.499181,JPY,-626862.984477,USD,2000000000.00,JPY,13282796.84,1502182,1502182
portfolio_60_trade_51,Swap,2025-11-28,0.682192,-14390381.308706,JPY,-95572.255708,USD,1000000000.00,JPY,6641398.42,1502182,1502182
portfolio_60_trade_52,Swap,2036-04-07,11.040370,13509471.129950,JPY,89721.780237,USD,133209762.50,JPY,884699.11,1502182,1502182
portfolio_60_trade_53,Swap,2036-05-22,11.163321,108586390.099576,JPY,721165.479799,USD,1000000000.00,JPY,6641398.42,1502182,1502182
portfolio_60_trade_54,Swap,2037-12-21,12.745205,3380895.941218,USD,3380895.941218,USD,250000000.00,USD,250000000.00,1502182,1502182
portfolio_60_trade_55,Swap,2033-01-31,7.857534,-662524853.561654,JPY,-4400091.516622,USD,10000000000.00,JPY,66413984.21,1502182,1502182
portfolio_60_trade_56,Swap,2037-02-26,11.928767,-60037835.323247,USD,-60037835.323247,USD,980724122.00,USD,980724122.00,1502182,1502182
portfolio_60_trade_57,Swap,2033-03-03,7.942466,-483432919.902116,JPY,-3210670.631119,USD,8000000000.00,JPY,53131187.37,1502182,1502182
portfolio_60_trade_58,Swap,2038-04-27,13.093151,155984936.437060,JPY,1035958.110624,USD,2000000000.00,JPY,13282796.84,1502182,1502182
portfolio_60_trade_59,Swap,2034-03-27,9.008219,405266.295115,USD,405266.295115,USD,10000000.00,USD,10000000.00,1502182,1502182
portfolio_60_trade_6,Swap,2032-05-03,7.111408,-310370.207290,USD,-310370.207290,USD,4000000.00,USD,4000000.00,I67713,I67713
portfolio_60_trade_60,Swap,2029-03-27,4.008219,-3413313.891573,USD,-3413313.891573,USD,130000000.00,USD,130000000.00,1502182,1502182
portfolio_60_trade_61,Swap,2044-01-13,18.808129,-117573.770405,USD,-117573.770405,USD,12500000.00,USD,12500000.00,1502182,1502182
portfolio_60_trade_62,Swap,2044-01-13,18.808129,-2393423.605488,USD,-2393423.605488,USD,250000000.00,USD,250000000.00,1502182,1502182
portfolio_60_trade_63,Swap,2026-12-14,1.726027,89048.450570,USD,89048.450570,USD,30000000.00,USD,30000000.00,1502182,1502182
portfolio_60_trade_64,Swap,2026-12-14,1.726027,371035.210707,USD,371035.210707,USD,125000000.00,USD,125000000.00,1502182,1502182
portfolio_60_trade_65,Swap,2032-02-24,6.922883,108242239.430710,JPY,718879.838090,USD,7500000000.00,JPY,49810488.16,1502182,1502182
portfolio_60_trade_66,Swap,2042-01-06,16.789041,1477060.304072,USD,1477060.304072,USD,100000000.00,USD,100000000.00,1502182,1502182
portfolio_60_trade_67,Swap,2031-03-17,5.980822,-430865.048893,USD,-430865.048893,USD,17500000.00,USD,17500000.00,1502182,1502182
portfolio_60_trade_68,Swap,2041-04-01,16.021918,416539.787080,USD,416539.787080,USD,20000000.00,USD,20000000.00,1502182,1502182
portfolio_60_trade_69,Swap,2042-07-21,17.326027,-4466534.473765,USD,-4466534.473765,USD,50000000.00,USD,50000000.00,1502182,1502182
portfolio_60_trade_7,Swap,2042-12-01,17.690411,-2846397.750082,USD,-2846397.750082,USD,25000000.00,USD,25000000.00,I67758,I67758
portfolio_60_trade_70,Swap,2039-01-31,13.857534,-1259271.186288,USD,-1259271.186288,USD,100000000.00,USD,100000000.00,1502182,1502182
portfolio_60_trade_71,Swap,2029-07-10,4.295890,7843704.850622,USD,7843704.850622,USD,250000000.00,USD,250000000.00,1502182,1502182
portfolio_60_trade_72,Swap,2029-08-03,4.361644,1019236.201514,USD,1019236.201514,USD,50000000.00,USD,50000000.00,1502182,1502182
portfolio_60_trade_73,Swap,2029-08-10,4.380822,-2317300.736389,USD,-2317300.736389,USD,125000000.00,USD,125000000.00,1502182,1502182
portfolio_60_trade_74,Swap,2029-08-13,4.389041,321760.794315,USD,321760.794315,USD,20000000.00,USD,20000000.00,1502182,1502182
portfolio_60_trade_75,Swap,2026-08-10,1.380822,-3276513.491444,USD,-3276513.491444,USD,250000000.00,USD,250000000.00,1502182,1502182
portfolio_60_trade_76,Swap,2031-09-29,6.517808,-6509836.397843,USD,-6509836.397843,USD,125000000.00,USD,125000000.00,1502182,1502182
portfolio_60_trade_8,Swap,2033-03-01,7.936986,-381333.532264,USD,-381333.532264,USD,18377500.00,USD,18377500.00,I67781,I67781
portfolio_60_trade_9,Swap,2036-08-15,11.395561,9657559.308626,USD,9657559.308626,USD,160000000.00,USD,160000000.00,I67784,I67784
portfolio_61_trade_1,CapFloor,2030-10-21,5.578082,114151.252223,USD,114151.252223,USD,10000000.00,USD,10000000.00,3000060_RV,3000060_RV
portfolio_61_trade_10,CapFloor,2025-04-01,0.021918,678812.919813,USD,678812.919813,USD,750000000.00,USD,750000000.00,3000060_RV,3000060_RV
portfolio_61_trade_11,CapFloor,2026-03-09,0.958904,726337.814548,USD,726337.814548,USD,50000000.00,USD,50000000.00,3000060_RV,3000060_RV
portfolio_61_trade_12,CapFloor,2027-01-29,1.852055,2192705.928902,USD,2192705.928902,USD,200000000.00,USD,200000000.00,3000060_RV,3000060_RV
portfolio_61_trade_13,CapFloor,2025-08-11,0.383562,912969.781563,USD,912969.781563,USD,200000000.00,USD,200000000.00,3000060_RV,3000060_RV
portfolio_61_trade_14,CapFloor,2026-06-01,1.189041,2177932.937251,USD,2177932.937251,USD,600000000.00,USD,600000000.00,3000060_RV,3000060_RV
portfolio_61_trade_15,CapFloor,2026-09-08,1.460274,375789.309850,USD,375789.309850,USD,37500000.00,USD,37500000.00,3000060_RV,3000060_RV
portfolio_61_trade_16,CapFloor,2025-12-01,0.690411,418718.428747,USD,418718.428747,USD,144606500.00,USD,144606500.00,3000060_RV,3000060_RV
portfolio_61_trade_17,CapFloor,2025-09-29,0.517808,985029.357282,USD,985029.357282,USD,150000000.00,USD,150000000.00,3000060_RV,3000060_RV
portfolio_61_trade_18,CapFloor,2025-11-03,0.613699,246423.540896,USD,246423.540896,USD,500000000.00,USD,500000000.00,3000060_RV,3000060_RV
portfolio_61_trade_19,CapFloor,2027-12-01,2.690411,886566.805862,USD,886566.805862,USD,1000000000.00,USD,1000000000.00,3000060_RV,3000060_RV
portfolio_61_trade_2,CapFloor,2026-09-01,1.441096,101104.117211,USD,101104.117211,USD,4000000.00,USD,4000000.00,3000060_RV,3000060_RV
portfolio_61_trade_20,CapFloor,2026-06-01,1.189041,2335199.452796,USD,2335199.452796,USD,800000000.00,USD,800000000.00,3000060_RV,3000060_RV
portfolio_61_trade_21,CapFloor,2026-01-02,0.778082,62589.205398,USD,62589.205398,USD,100000000.00,USD,100000000.00,3000060_RV,3000060_RV
portfolio_61_trade_22,CapFloor,2025-05-01,0.104110,411154.417547,USD,411154.417547,USD,400000000.00,USD,400000000.00,3000060_RV,3000060_RV
portfolio_61_trade_23,CapFloor,2026-02-02,0.863014,166856.527060,USD,166856.527060,USD,50000000.00,USD,50000000.00,3000060_RV,3000060_RV
portfolio_61_trade_24,CapFloor,2028-06-05,3.201572,112145.770207,USD,112145.770207,USD,20000000.00,USD,20000000.00,3000060_RV,3000060_RV
portfolio_61_trade_25,CapFloor,2026-04-01,1.021918,367680.761875,USD,367680.761875,USD,100000000.00,USD,100000000.00,3000060_RV,3000060_RV
portfolio_61_trade_26,CapFloor,2026-04-01,1.021918,91920.190469,USD,91920.190469,USD,25000000.00,USD,25000000.00,3000060_RV,3000060_RV
portfolio_61_trade_27,CapFloor,2025-11-03,0.613699,2186718.367040,USD,2186718.367040,USD,750000000.00,USD,750000000.00,3000060_RV,3000060_RV
portfolio_61_trade_28,CapFloor,2027-10-01,2.523288,6434663.395874,USD,6434663.395874,USD,1250000000.00,USD,1250000000.00,3000060_RV,3000060_RV
portfolio_61_trade_29,CapFloor,2025-09-02,0.443836,279358.493401,USD,279358.493401,USD,190000000.00,USD,190000000.00,3000060_RV,3000060_RV
portfolio_61_trade_3,CapFloor,2025-05-20,0.156164,276387.052627,USD,276387.052627,USD,250000000.00,USD,250000000.00,3000060_RV,3000060_RV
portfolio_61_trade_30,CapFloor,2026-09-01,1.441096,1261623.893271,USD,1261623.893271,USD,200000000.00,USD,200000000.00,3000060_RV,3000060_RV
portfolio_61_trade_31,CapFloor,2026-06-01,1.189041,4966495.731017,USD,4966495.731017,USD,2175000000.00,USD,2175000000.00,3000060_RV,3000060_RV
portfolio_61_trade_32,CapFloor,2025-04-01,0.021918,2288758.549544,USD,2288758.549544,USD,1250000000.00,USD,1250000000.00,3000060_RV,3000060_RV
portfolio_61_trade_33,CapFloor,2026-11-02,1.610959,1000661.156539,USD,1000661.156539,USD,400000000.00,USD,400000000.00,3000060_RV,3000060_RV
portfolio_61_trade_34,CapFloor,2026-02-02,0.863014,2511238.651089,USD,2511238.651089,USD,200000000.00,USD,200000000.00,3000060_RV,3000060_RV
portfolio_61_trade_35,CapFloor,2026-09-01,1.441096,584542.778913,USD,584542.778913,USD,240000000.00,USD,240000000.00,3000060_RV,3000060_RV
portfolio_61_trade_36,CapFloor,2026-10-01,1.523288,1993783.526465,USD,1993783.526465,USD,200000000.00,USD,200000000.00,3000060_RV,3000060_RV
portfolio_61_trade_37,CapFloor,2025-10-01,0.523288,942943.948410,USD,942943.948410,USD,200000000.00,USD,200000000.00,3000060_RV,3000060_RV
portfolio_61_trade_38,CapFloor,2026-10-01,1.523288,-309709.955304,USD,-309709.955304,USD,200000000.00,USD,200000000.00,3000060_RV,3000060_RV
portfolio_61_trade_39,CapFloor,2026-10-01,1.523288,8249911.094019,USD,8249911.094019,USD,500000000.00,USD,500000000.00,3000060_RV,3000060_RV
portfolio_61_trade_4,CapFloor,2025-09-02,0.443836,1750611.913768,USD,1750611.913768,USD,130000000.00,USD,130000000.00,3000060_RV,3000060_RV
portfolio_61_trade_40,CapFloor,2025-10-01,0.523288,23482.866767,USD,23482.866767,USD,50000000.00,USD,50000000.00,3000060_RV,3000060_RV
portfolio_61_trade_41,CapFloor,2025-09-02,0.443836,3390907.481768,USD,3390907.481768,USD,750000000.00,USD,750000000.00,3000060_RV,3000060_RV
portfolio_61_trade_42,CapFloor,2025-07-01,0.271233,3001.920944,USD,3001.920944,USD,500000000.00,USD,500000000.00,3000060_RV,3000060_RV
portfolio_61_trade_43,CapFloor,2025-09-02,0.443836,223218.693792,USD,223218.693792,USD,250000000.00,USD,250000000.00,3000060_RV,3000060_RV
portfolio_61_trade_44,CapFloor,2027-10-01,2.523288,-176237.707751,USD,-176237.707751,USD,50000000.00,USD,50000000.00,3000060_RV,3000060_RV
portfolio_61_trade_45,CapFloor,2027-11-26,2.676712,301230.659918,USD,301230.659918,USD,25000000.00,USD,25000000.00,3000060_RV,3000060_RV
portfolio_61_trade_46,CapFloor,2026-02-02,0.863014,5600731.068990,USD,5600731.068990,USD,1000000000.00,USD,1000000000.00,3000060_RV,3000060_RV
portfolio_61_trade_47,CapFloor,2026-12-01,1.690411,5317099.196227,USD,5317099.196227,USD,350000000.00,USD,350000000.00,3000060_RV,3000060_RV
portfolio_61_trade_48,CapFloor,2027-11-01,2.608219,1805284.873409,USD,1805284.873409,USD,200000000.00,USD,200000000.00,3000060_RV,3000060_RV
portfolio_61_trade_49,CapFloor,2029-01-02,3.778082,71530.083949,USD,71530.083949,USD,12500000.00,USD,12500000.00,3000060_RV,3000060_RV
portfolio_61_trade_5,CapFloor,2026-07-01,1.271233,323116.977356,USD,323116.977356,USD,87500000.00,USD,87500000.00,3000060_RV,3000060_RV
portfolio_61_trade_50,CapFloor,2026-10-01,1.523288,2990675.289698,USD,2990675.289698,USD,300000000.00,USD,300000000.00,3000060_RV,3000060_RV
portfolio_61_trade_51,CapFloor,2027-05-03,2.109589,493988.704743,USD,493988.704743,USD,240000000.00,USD,240000000.00,3000060_RV,3000060_RV
portfolio_61_trade_52,CapFloor,2028-11-01,3.608676,422491.498417,USD,422491.498417,USD,25000000.00,USD,25000000.00,3000060_RV,3000060_RV
portfolio_61_trade_53,CapFloor,2026-07-01,1.271233,2031814.834773,USD,2031814.834773,USD,300000000.00,USD,300000000.00,3000060_RV,3000060_RV
portfolio_61_trade_54,CapFloor,2027-12-01,2.690411,451760.035346,USD,451760.035346,USD,37500000.00,USD,37500000.00,3000060_RV,3000060_RV
portfolio_61_trade_55,CapFloor,2026-01-02,0.778082,8114593.758539,USD,8114593.758539,USD,1000000000.00,USD,1000000000.00,3000060_RV,3000060_RV
portfolio_61_trade_56,CapFloor,2027-02-01,1.860274,776393.749300,USD,776393.749300,USD,100000000.00,USD,100000000.00,3000060_RV,3000060_RV
portfolio_61_trade_57,CapFloor,2026-03-16,0.978082,677928.365614,USD,677928.365614,USD,200000000.00,USD,200000000.00,3000060_RV,3000060_RV
portfolio_61_trade_58,CapFloor,2026-10-05,1.534247,26923.163196,USD,26923.163196,USD,100000000.00,USD,100000000.00,3000060_RV,3000060_RV
portfolio_61_trade_59,CapFloor,2025-10-03,0.528767,47075.777287,USD,47075.777287,USD,100000000.00,USD,100000000.00,3000060_RV,3000060_RV
portfolio_61_trade_6,CapFloor,2025-12-04,0.698630,1599229.606636,USD,1599229.606636,USD,200000000.00,USD,200000000.00,3000060_RV,3000060_RV
portfolio_61_trade_60,CapFloor,2027-02-01,1.860274,733209.217375,USD,733209.217375,USD,130000000.00,USD,130000000.00,3000060_RV,3000060_RV
portfolio_61_trade_61,CapFloor,2025-10-02,0.526027,4233.115800,USD,4233.115800,USD,100000000.00,USD,100000000.00,3000060_RV,3000060_RV
portfolio_61_trade_62,CapFloor,2026-03-30,1.016438,361478.433368,USD,361478.433368,USD,25000000.00,USD,25000000.00,3000060_RV,3000060_RV
portfolio_61_trade_63,CapFloor,2025-06-30,0.268493,1026956.563719,USD,1026956.563719,USD,70000000.00,USD,70000000.00,3000060_RV,3000060_RV
portfolio_61_trade_64,CapFloor,2025-04-09,0.043836,382051.746877,USD,382051.746877,USD,400000000.00,USD,400000000.00,3000060_RV,3000060_RV
portfolio_61_trade_65,CapFloor,2025-08-01,0.356164,908.684622,USD,908.684622,USD,50000000.00,USD,50000000.00,3000060_RV,3000060_RV
portfolio_61_trade_66,CapFloor,2025-07-01,0.271233,68331.113229,USD,68331.113229,USD,300000000.00,USD,300000000.00,3000060_RV,3000060_RV
portfolio_61_trade_67,CapFloor,2025-06-02,0.191781,5801.670501,USD,5801.670501,USD,375000000.00,USD,375000000.00,3000060_RV,3000060_RV
portfolio_61_trade_68,CapFloor,2025-06-02,0.191781,442.657761,USD,442.657761,USD,150000000.00,USD,150000000.00,3000060_RV,3000060_RV
portfolio_61_trade_69,Swap,2041-11-01,16.608219,1273634.756940,USD,1273634.756940,USD,16500000.00,USD,16500000.00,3000060_RV,3000060_RV
portfolio_61_trade_7,CapFloor,2025-06-13,0.221918,186026.411256,USD,186026.411256,USD,50000000.00,USD,50000000.00,3000060_RV,3000060_RV
portfolio_61_trade_70,Swap,2032-02-27,6.931080,1598811.550773,USD,1598811.550773,USD,11291666.72,USD,11291666.72,3000060_RV,3000060_RV
portfolio_61_trade_71,Swap,2034-10-01,9.523288,13807994.316993,USD,13807994.316993,USD,80000000.00,USD,80000000.00,3000060_RV,3000060_RV
portfolio_61_trade_72,Swap,2044-05-03,19.111408,-1212924.961933,USD,-1212924.961933,USD,73760000.00,USD,73760000.00,3000060_RV,3000060_RV
portfolio_61_trade_73,Swap,2041-05-03,16.109589,1056951.070252,USD,1056951.070252,USD,50300000.00,USD,50300000.00,3000060_RV,3000060_RV
portfolio_61_trade_74,Swap,2047-01-01,21.775342,46194102.061552,USD,46194102.061552,USD,219925000.00,USD,219925000.00,3000060_RV,3000060_RV
portfolio_61_trade_75,Swap,2040-04-01,15.023976,12466168.573488,USD,12466168.573488,USD,115200000.00,USD,115200000.00,3000060_RV,3000060_RV
portfolio_61_trade_76,Swap,2048-05-15,23.144195,14470892.498908,USD,14470892.498908,USD,97940000.00,USD,97940000.00,3000060_RV,3000060_RV
portfolio_61_trade_77,Swap,2048-11-15,23.646927,5115102.657352,USD,5115102.657352,USD,18665000.00,USD,18665000.00,3000060_RV,3000060_RV
