#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet,Time
184,2023-03-10,14,1718375.629584,1585128.058643,0.000000,1629774.868602,CPTY_A,7.090673
185,2023-03-24,18,1663093.029339,1513817.036842,0.000000,2034487.722310,CPTY_A,7.129029
186,2023-04-11,10,1513726.470664,1474127.609866,0.000000,1478135.153626,CPTY_A,7.178344
187,2023-04-21,14,1436271.642428,1357223.818358,0.000000,1337910.266937,CPTY_A,7.205741
188,2023-05-05,14,1443759.000186,1284166.751402,0.000000,1710326.688374,CPTY_A,7.244098
189,2023-05-19,14,1404850.999515,1289177.616393,0.000000,2548028.095862,CPTY_A,7.282454
190,2023-06-02,14,1698253.096247,1532974.581885,141400.658058,1498432.062640,CPTY_A,7.320810
191,2023-06-16,14,1568101.130114,1387414.756048,0.000000,1455406.682646,CPTY_A,7.359166
192,2023-06-30,14,1628764.488742,1515950.273202,0.000000,1849603.831821,CPTY_A,7.397522
193,2023-07-14,14,1511979.621156,1378579.131927,0.000000,1480555.607600,CPTY_A,7.435878
194,2023-07-28,14,1561908.747383,1424310.178805,0.000000,1787512.840836,CPTY_A,7.474235
195,2023-08-11,14,1472405.511354,1481573.877641,0.000000,1411672.831095,CPTY_A,7.512591
196,2023-08-25,14,1204346.994549,1126521.399160,-123436.889785,1900328.150921,CPTY_A,7.550947
197,2023-09-08,14,1471552.654754,1405080.998990,0.000000,1252400.954763,CPTY_A,7.589303
198,2023-09-22,14,1628325.609769,1564252.634631,0.000000,1716777.018179,CPTY_A,7.627659
199,2023-10-06,14,1382045.928289,1353447.239154,0.000000,866547.080065,CPTY_A,7.666015
200,2023-10-20,14,1848728.740790,1661279.367208,0.000000,1939726.731161,CPTY_A,7.704372
201,2023-11-03,14,1187353.089233,1173860.061914,0.000000,1025309.394217,CPTY_A,7.742728
202,2023-11-17,14,1397207.281365,1283386.684607,0.000000,1608298.346166,CPTY_A,7.781084
203,2023-12-01,14,1657902.218448,1498213.171672,138180.981748,1389725.284522,CPTY_A,7.819440
204,2023-12-15,14,1589633.210110,1461036.812648,0.000000,2147228.575750,CPTY_A,7.857796
205,2023-12-29,14,1578809.966824,1526888.833694,0.000000,1386944.081126,CPTY_A,7.896152
206,2024-01-12,14,1689865.087272,1582908.526293,0.000000,1304773.604986,CPTY_A,7.934426
207,2024-01-26,14,1736089.449680,1592702.288596,0.000000,1895767.932850,CPTY_A,7.972678
208,2024-02-09,14,1551923.250021,1396094.553495,0.000000,1498481.295322,CPTY_A,8.010929
209,2024-02-23,14,1341635.271604,1310379.810610,-114731.924429,1216078.524728,CPTY_A,8.049180
210,2024-03-08,14,1514292.931237,1413145.708173,0.000000,1844617.413527,CPTY_A,8.087432
211,2024-03-22,14,1393350.750078,1393467.296200,0.000000,1057016.574663,CPTY_A,8.125683
212,2024-04-05,14,1527921.144488,1419161.576174,0.000000,2314838.683902,CPTY_A,8.163934
213,2024-04-19,14,1602114.881635,1448845.947885,0.000000,2077206.231655,CPTY_A,8.202186
214,2024-05-03,14,1366368.602031,1310418.387857,0.000000,1824419.359751,CPTY_A,8.240437
215,2024-05-17,14,1537176.913893,1382974.875854,0.000000,2588136.066861,CPTY_A,8.278689
216,2024-05-31,14,1324804.363596,1173020.810465,154885.553477,1755345.136521,CPTY_A,8.316940
217,2024-06-14,14,1558685.261948,1474409.804069,0.000000,1621084.396290,CPTY_A,8.355191
218,2024-06-28,14,1395873.789403,1263390.748968,0.000000,2225357.887619,CPTY_A,8.393443
219,2024-07-12,14,1417930.710055,1367670.504260,0.000000,1424304.970537,CPTY_A,8.431694
220,2024-07-26,14,1357888.366199,1222544.345321,0.000000,1700046.494266,CPTY_A,8.469945
221,2024-08-09,14,1348936.612955,1323972.310244,0.000000,1162663.558253,CPTY_A,8.508197
222,2024-08-23,14,1562649.451824,1421380.135213,-108348.059575,1572858.190518,CPTY_A,8.546448
223,2024-09-06,14,1445885.806775,1378294.407135,0.000000,1281949.090698,CPTY_A,8.584699
224,2024-09-20,14,1611237.658458,1586528.351083,0.000000,1583454.512953,CPTY_A,8.622951
225,2024-10-04,14,1319390.847021,1194664.842804,0.000000,1871661.114782,CPTY_A,8.661202
226,2024-10-18,14,1472738.867804,1319473.823234,0.000000,1015997.221183,CPTY_A,8.699454
227,2024-11-01,14,1514431.944869,1494752.146376,0.000000,1981344.012905,CPTY_A,8.737705
228,2024-11-15,14,1443296.777002,1265847.636210,0.000000,1802994.115226,CPTY_A,8.775956
229,2024-11-29,14,1498080.304292,1338240.583576,149744.248423,1630497.724914,CPTY_A,8.814208
230,2024-12-13,14,1564208.461380,1444515.284608,0.000000,1280261.085388,CPTY_A,8.852459
231,2024-12-27,14,1507890.872177,1386073.502834,0.000000,1156381.863158,CPTY_A,8.890710
232,2025-01-10,14,1554968.722319,1390768.566640,0.000000,1731446.177542,CPTY_A,8.929029
233,2025-01-24,14,1256224.146056,1180689.459579,0.000000,1369196.586373,CPTY_A,8.967385
234,2025-02-07,14,1269380.402500,1168029.563515,0.000000,1710128.033417,CPTY_A,9.005741
235,2025-02-21,14,1685357.866975,1655306.587717,-105403.609233,1886539.836267,CPTY_A,9.044098
236,2025-03-07,14,1049939.349289,1005624.229310,0.000000,1234105.531881,CPTY_A,9.082454
237,2025-03-21,14,1490061.342515,1289016.983205,0.000000,1453287.469070,CPTY_A,9.120810
238,2025-04-04,18,1619836.088732,1502114.726977,0.000000,1723596.936357,CPTY_A,9.159166
239,2025-04-22,10,1643299.914133,1541015.510707,0.000000,2763211.677662,CPTY_A,9.208481
240,2025-05-02,14,1326295.627908,1257852.718324,0.000000,1513731.072237,CPTY_A,9.235878
241,2025-05-16,14,1319437.571209,1295863.832380,0.000000,1440705.854491,CPTY_A,9.274235
242,2025-05-30,14,1621332.788404,1446875.309372,158689.356768,2811116.501911,CPTY_A,9.312591
243,2025-06-13,14,1427437.130673,1364290.453024,0.000000,1397263.656031,CPTY_A,9.350947
244,2025-06-27,14,1644447.020588,1467675.086647,0.000000,1578078.525119,CPTY_A,9.389303
245,2025-07-11,14,1625172.426709,1428958.808257,0.000000,2766441.452214,CPTY_A,9.427659
246,2025-07-25,14,1491792.164345,1418095.601746,0.000000,1534033.229531,CPTY_A,9.466015
247,2025-08-08,14,1542627.652335,1370327.829178,0.000000,1333576.887722,CPTY_A,9.504372
248,2025-08-22,14,56243.274311,50844.237793,795895.774375,89690.067842,CPTY_A,9.542728
249,2025-09-05,14,0.000000,0.000000,0.000000,0.000000,CPTY_A,9.581084
250,2025-09-19,14,0.000000,0.000000,0.000000,0.000000,CPTY_A,9.619440
251,2025-10-03,14,0.000000,0.000000,0.000000,0.000000,CPTY_A,9.657796
252,2025-10-17,14,0.000000,0.000000,0.000000,0.000000,CPTY_A,9.696152
253,2025-10-31,14,0.000000,0.000000,0.000000,0.000000,CPTY_A,9.734509
254,2025-11-14,14,0.000000,0.000000,0.000000,0.000000,CPTY_A,9.772865
255,2025-11-28,14,0.000000,0.000000,0.000000,0.000000,CPTY_A,9.811221
256,2025-12-12,17,0.000000,0.000000,0.000000,0.000000,CPTY_A,9.849577
257,2025-12-29,11,0.000000,0.000000,0.000000,0.000000,CPTY_A,9.896152
258,2026-01-09,14,0.000000,0.000000,0.000000,0.000000,CPTY_A,9.926289
259,2026-01-23,14,0.000000,0.000000,0.000000,0.000000,CPTY_A,9.964646
260,2026-02-06,14,0.000000,0.000000,0.000000,0.000000,CPTY_A,10.003002
261,2026-02-20,14,0.000000,0.000000,0.000000,0.000000,CPTY_A,10.041358
262,2026-03-06,14,0.000000,0.000000,0.000000,0.000000,CPTY_A,10.079714
263,2026-03-20,18,0.000000,0.000000,0.000000,0.000000,CPTY_A,10.118070
264,2026-04-07,10,0.000000,0.000000,0.000000,0.000000,CPTY_A,10.167385
265,2026-04-17,18,0.000000,0.000000,0.000000,0.000000,CPTY_A,10.194783
266,2026-05-05,10,0.000000,0.000000,0.000000,0.000000,CPTY_A,10.244098
267,2026-05-15,14,0.000000,0.000000,0.000000,0.000000,CPTY_A,10.271495
268,2026-05-29,14,0.000000,0.000000,0.000000,0.000000,CPTY_A,10.309851
