#Sample,Regressor_0_USD,Regressor_1_EUR-EURIBOR-3M,Regressor_2_USD-LIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
721,1.035083,-0.008488,0.028630,2307582.292229,0.000000,1784027.818359,1852580.809479,923027.922348,2096519.677726
722,1.035551,0.007801,0.019217,2210322.088960,0.000000,1784027.818359,1852580.809479,-802086.228952,2096519.677726
723,1.035586,0.010395,0.011769,2197444.816123,2032899.474888,1784027.818359,1852580.809479,-356740.536524,2096519.677726
724,1.036026,0.001490,0.010354,2208937.694195,0.000000,1784027.818359,1852580.809479,-985249.966105,2096519.677726
725,1.036518,0.007899,0.020697,2214721.189792,2034010.073379,1784027.818359,1852580.809479,-1291533.749492,2096519.677726
726,1.037627,-0.001098,0.002453,2206264.883162,0.000000,1784027.818359,1852580.809479,1347284.345139,2096519.677726
727,1.039788,-0.000319,0.008405,2222092.712580,0.000000,1784027.818359,1852580.809479,-366924.712576,2096519.677726
728,1.040468,0.007286,0.000493,2175063.392376,0.000000,1784027.818359,1852580.809479,-28736.750825,2096519.677726
729,1.042337,-0.007646,-0.007598,2241303.233444,0.000000,1784027.818359,1852580.809479,-206251.960592,2096519.677726
730,1.044648,0.017521,0.034169,2277350.488181,0.000000,1784027.818359,1852580.809479,-821962.862689,2096519.677726
731,1.044675,0.010179,0.013469,2220681.147990,0.000000,1784027.818359,1852580.809479,-1335767.076811,2096519.677726
732,1.045312,-0.001917,0.018443,2263553.485698,0.000000,1784027.818359,1852580.809479,998316.141104,2096519.677726
733,1.047502,-0.006204,0.021953,2306840.253269,0.000000,1784027.818359,1852580.809479,899687.278807,2096519.677726
734,1.047587,0.002102,0.029950,2259196.173471,0.000000,1784027.818359,1852580.809479,655507.065709,2096519.677726
735,1.047632,-0.006370,0.013091,2295977.916431,0.000000,1784027.818359,1852580.809479,-404893.708782,2096519.677726
736,1.050033,0.024966,0.036869,2355996.391370,0.000000,1784027.818359,1852580.809479,983135.860021,2096519.677726
737,1.051943,0.006757,-0.000567,2197294.778388,0.000000,1784027.818359,1852580.809479,838256.736438,2096519.677726
738,1.052860,0.000656,0.042274,2276590.512700,0.000000,1784027.818359,1852580.809479,-509022.407977,2096519.677726
739,1.053537,-0.008848,0.011477,2331365.196872,0.000000,1784027.818359,1852580.809479,-599614.866323,2096519.677726
740,1.053619,0.007084,0.010029,2231397.009126,0.000000,1784027.818359,1852580.809479,-229362.190969,2096519.677726
741,1.053808,-0.003406,0.017577,2291326.166696,0.000000,1784027.818359,1852580.809479,-124781.165760,2096519.677726
742,1.053858,0.005670,0.054463,2252737.260275,2054919.282307,1784027.818359,1852580.809479,1531507.781159,2096519.677726
743,1.053924,0.005741,0.010585,2235134.676462,0.000000,1784027.818359,1852580.809479,745221.546556,2096519.677726
744,1.053952,0.001146,-0.002800,2212278.821201,0.000000,1784027.818359,1852580.809479,1505886.684665,2096519.677726
745,1.054137,0.018462,0.034877,2303970.936398,0.000000,1784027.818359,1852580.809479,2783075.939207,2096519.677726
746,1.054454,0.022080,0.015923,2309516.559529,0.000000,1784027.818359,1852580.809479,-284276.851586,2096519.677726
747,1.055950,-0.008419,-0.002266,2297578.843891,0.000000,1784027.818359,1852580.809479,346508.985140,2096519.677726
748,1.056052,-0.012972,-0.011566,2324018.426295,0.000000,1784027.818359,1852580.809479,-918965.337467,2096519.677726
749,1.057581,-0.009865,0.006661,2341694.564707,0.000000,1784027.818359,1852580.809479,-440467.792904,2096519.677726
750,1.058513,0.012048,0.019646,2265966.060806,2060610.866472,1784027.818359,1852580.809479,-305663.778503,2096519.677726
751,1.060924,0.012093,0.041346,2286551.053462,0.000000,1784027.818359,1852580.809479,-560372.269603,2096519.677726
752,1.060984,-0.014118,-0.011826,2350319.987561,0.000000,1784027.818359,1852580.809479,-791092.349362,2096519.677726
753,1.061121,0.014896,0.044028,2297337.020976,2063815.132718,1784027.818359,1852580.809479,-1303011.513412,2096519.677726
754,1.061935,0.010411,0.023049,2274879.401062,0.000000,1784027.818359,1852580.809479,551115.465707,2096519.677726
755,1.062118,-0.010676,0.023826,2387067.877324,2065042.723443,1784027.818359,1852580.809479,128790.524315,2096519.677726
756,1.062537,0.007596,0.030409,2281271.500196,2065558.774763,1784027.818359,1852580.809479,-985323.930114,2096519.677726
757,1.062784,0.015689,0.030598,2302450.737699,2065863.016468,1784027.818359,1852580.809479,548236.317985,2096519.677726
758,1.063451,0.009949,0.037030,2287309.382119,0.000000,1784027.818359,1852580.809479,151484.762530,2096519.677726
759,1.063540,-0.008255,0.020988,2360507.050931,0.000000,1784027.818359,1852580.809479,-246883.117795,2096519.677726
760,1.063898,-0.002321,0.005888,2281570.734095,0.000000,1784027.818359,1852580.809479,376808.958804,2096519.677726
761,1.063907,0.013493,0.014646,2272447.984710,0.000000,1784027.818359,1852580.809479,-93485.687112,2096519.677726
762,1.065286,0.010656,0.005787,2246448.477235,0.000000,1784027.818359,1852580.809479,738900.224683,2096519.677726
763,1.066804,0.003388,0.001097,2243526.235833,0.000000,1784027.818359,1852580.809479,1758193.596314,2096519.677726
764,1.067354,-0.011009,0.009880,2383108.898669,0.000000,1784027.818359,1852580.809479,998719.807457,2096519.677726
765,1.068793,-0.002315,-0.029831,2141580.953033,0.000000,1784027.818359,1852580.809479,468847.767507,2096519.677726
766,1.070729,-0.007514,-0.000963,2323587.893531,0.000000,1784027.818359,1852580.809479,3251069.025716,2096519.677726
767,1.071502,0.012062,0.024991,2301218.683437,0.000000,1784027.818359,1852580.809479,-673593.862870,2096519.677726
768,1.071602,0.010392,0.028304,2301245.873608,0.000000,1784027.818359,1852580.809479,1915080.858431,2096519.677726
769,1.071983,0.007475,0.015173,2282049.353636,0.000000,1784027.818359,1852580.809479,669217.569494,2096519.677726
770,1.072199,0.002312,0.020604,2302835.364185,0.000000,1784027.818359,1852580.809479,247377.384189,2096519.677726
771,1.072809,-0.004321,-0.007014,2277079.463975,0.000000,1784027.818359,1852580.809479,122345.774301,2096519.677726
772,1.073630,0.010480,0.025097,2302495.559431,0.000000,1784027.818359,1852580.809479,-1811567.532185,2096519.677726
773,1.073933,-0.009105,0.035012,2398565.697729,0.000000,1784027.818359,1852580.809479,1283208.522258,2096519.677726
774,1.075933,0.007643,0.025273,2305690.476158,0.000000,1784027.818359,1852580.809479,705951.688774,2096519.677726
775,1.076715,0.000493,0.011891,2305808.912373,0.000000,1784027.818359,1852580.809479,-2121053.910996,2096519.677726
776,1.076724,-0.002381,-0.008233,2265162.841393,0.000000,1784027.818359,1852580.809479,-1824007.349168,2096519.677726
777,1.077936,0.016986,0.017261,2323212.133371,0.000000,1784027.818359,1852580.809479,-491201.657366,2096519.677726
778,1.079321,0.008974,0.007241,2279272.595125,0.000000,1784027.818359,1852580.809479,1330812.657727,2096519.677726
779,1.080384,-0.000533,0.025055,2338895.239457,0.000000,1784027.818359,1852580.809479,355874.387075,2096519.677726
780,1.080552,-0.000171,0.008568,2310367.267869,0.000000,1784027.818359,1852580.809479,603939.548595,2096519.677726
781,1.081948,0.009054,0.005431,2279954.184092,0.000000,1784027.818359,1852580.809479,1531419.112001,2096519.677726
782,1.082804,-0.003295,-0.003213,2303393.622288,0.000000,1784027.818359,1852580.809479,-612019.461401,2096519.677726
783,1.083201,-0.005531,0.025800,2381007.763726,2091353.953174,1784027.818359,1852580.809479,1623610.861453,2096519.677726
784,1.084291,0.014516,0.061825,2324347.586876,0.000000,1784027.818359,1852580.809479,-1417142.806489,2096519.677726
785,1.084811,0.001345,0.022367,2336229.360698,0.000000,1784027.818359,1852580.809479,-2546246.579385,2096519.677726
786,1.084956,-0.004374,0.034120,2378776.201302,0.000000,1784027.818359,1852580.809479,-190738.061205,2096519.677726
787,1.085357,-0.007268,0.025874,2401508.032394,2094082.376435,1784027.818359,1852580.809479,818251.744441,2096519.677726
788,1.087469,0.000616,-0.006315,2276078.965170,0.000000,1784027.818359,1852580.809479,-1245888.755815,2096519.677726
789,1.087835,0.010444,-0.001905,2270207.530396,2097227.884124,1784027.818359,1852580.809479,1344911.587843,2096519.677726
790,1.088464,0.000140,0.012832,2334901.241862,0.000000,1784027.818359,1852580.809479,54947.651387,2096519.677726
791,1.089716,0.001776,0.028143,2350428.227385,0.000000,1784027.818359,1852580.809479,178104.460671,2096519.677726
792,1.089952,-0.014274,0.038245,2493466.984575,0.000000,1784027.818359,1852580.809479,-278995.505761,2096519.677726
793,1.090117,0.011769,0.030232,2344903.070801,0.000000,1784027.818359,1852580.809479,1047936.835807,2096519.677726
794,1.090357,0.001993,0.005929,2314081.035368,0.000000,1784027.818359,1852580.809479,1071055.719354,2096519.677726
795,1.090712,0.019095,0.021846,2370887.720732,0.000000,1784027.818359,1852580.809479,-1809128.737895,2096519.677726
796,1.091355,0.006830,0.013846,2321490.565924,0.000000,1784027.818359,1852580.809479,19115.679705,2096519.677726
797,1.091911,-0.006335,0.009640,2384005.841603,0.000000,1784027.818359,1852580.809479,1569161.473157,2096519.677726
798,1.092238,0.011490,0.015527,2328891.899052,2102837.896273,1784027.818359,1852580.809479,-172115.098676,2096519.677726
799,1.092503,0.015471,0.003967,2313017.147843,0.000000,1784027.818359,1852580.809479,-424132.820798,2096519.677726
800,1.092887,0.010679,0.036764,2351340.212608,0.000000,1784027.818359,1852580.809479,-1025883.614589,2096519.677726
801,1.093026,0.002152,0.019433,2346602.587766,0.000000,1784027.818359,1852580.809479,145616.463443,2096519.677726
802,1.094405,0.009658,0.010254,2319505.700654,0.000000,1784027.818359,1852580.809479,-513416.869560,2096519.677726
803,1.096198,0.008202,0.019689,2341523.636049,0.000000,1784027.818359,1852580.809479,543376.895002,2096519.677726
804,1.096230,0.004428,0.019681,2346465.098872,0.000000,1784027.818359,1852580.809479,402404.678090,2096519.677726
805,1.097405,-0.007759,0.013303,2416630.699105,0.000000,1784027.818359,1852580.809479,476299.413621,2096519.677726
806,1.097493,-0.006982,0.032732,2427569.500989,0.000000,1784027.818359,1852580.809479,529102.837291,2096519.677726
807,1.097631,0.010542,-0.018235,2221733.374968,0.000000,1784027.818359,1852580.809479,-340116.633690,2096519.677726
808,1.098182,-0.001526,-0.001537,2329023.072267,0.000000,1784027.818359,1852580.809479,1153639.210575,2096519.677726
809,1.099019,-0.003954,-0.000842,2351309.338330,0.000000,1784027.818359,1852580.809479,459174.928520,2096519.677726
810,1.099057,-0.005354,0.016743,2403056.136349,0.000000,1784027.818359,1852580.809479,182641.856519,2096519.677726
811,1.099121,-0.006228,0.041714,2422499.912988,0.000000,1784027.818359,1852580.809479,-442897.752322,2096519.677726
812,1.101345,0.019400,0.031435,2405954.054391,0.000000,1784027.818359,1852580.809479,-535789.482578,2096519.677726
813,1.101439,-0.001400,0.009514,2364897.731776,0.000000,1784027.818359,1852580.809479,1512119.035042,2096519.677726
814,1.103606,0.013900,0.004182,2331045.027708,0.000000,1784027.818359,1852580.809479,84597.204012,2096519.677726
815,1.104546,-0.014631,0.007937,2505156.996909,0.000000,1784027.818359,1852580.809479,-691889.478199,2096519.677726
816,1.104827,0.000324,0.024888,2386589.771627,0.000000,1784027.818359,1852580.809479,92657.741870,2096519.677726
817,1.106119,0.008922,0.018349,2360500.639942,0.000000,1784027.818359,1852580.809479,1235381.585137,2096519.677726
818,1.106869,0.002865,0.021964,2376969.200445,0.000000,1784027.818359,1852580.809479,490952.894410,2096519.677726
819,1.109278,-0.000039,0.006054,2365267.756687,0.000000,1784027.818359,1852580.809479,-818174.411160,2096519.677726
820,1.109685,0.000282,0.028513,2400077.665428,0.000000,1784027.818359,1852580.809479,2300704.505914,2096519.677726
821,1.109852,0.015748,0.009705,2366548.419382,0.000000,1784027.818359,1852580.809479,-2118421.054154,2096519.677726
822,1.110409,0.016100,0.007503,2363534.813918,0.000000,1784027.818359,1852580.809479,-1053467.703715,2096519.677726
823,1.112795,0.019661,0.026861,2426769.117971,0.000000,1784027.818359,1852580.809479,-144708.243191,2096519.677726
824,1.113613,0.017647,0.009801,2384201.026961,0.000000,1784027.818359,1852580.809479,509381.820146,2096519.677726
825,1.113617,0.013699,0.040508,2403575.006954,0.000000,1784027.818359,1852580.809479,-2024780.714122,2096519.677726
826,1.115391,-0.004680,0.001340,2398878.195271,0.000000,1784027.818359,1852580.809479,-1313206.570224,2096519.677726
827,1.115458,-0.004221,0.006695,2408985.351309,0.000000,1784027.818359,1852580.809479,612294.092673,2096519.677726
828,1.115460,0.004634,0.001042,2344671.891424,0.000000,1784027.818359,1852580.809479,-1015313.833383,2096519.677726
829,1.116639,0.004504,0.006868,2363953.326162,0.000000,1784027.818359,1852580.809479,-1390149.575219,2096519.677726
830,1.116988,0.006328,0.040292,2400567.782949,0.000000,1784027.818359,1852580.809479,-859913.777908,2096519.677726
831,1.121372,-0.000943,0.003779,2390564.664234,0.000000,1784027.818359,1852580.809479,-301511.994824,2096519.677726
832,1.121555,0.008334,0.029575,2406477.685598,0.000000,1784027.818359,1852580.809479,-154158.069240,2096519.677726
833,1.121948,0.006713,0.026492,2405433.404151,0.000000,1784027.818359,1852580.809479,271729.990183,2096519.677726
834,1.125046,0.018650,0.007750,2408227.330564,0.000000,1784027.818359,1852580.809479,-796913.164512,2096519.677726
835,1.126073,-0.011252,0.027450,2530643.500496,0.000000,1784027.818359,1852580.809479,2757468.361503,2096519.677726
836,1.128971,0.013872,0.043066,2435840.601881,0.000000,1784027.818359,1852580.809479,-756413.915779,2096519.677726
837,1.130926,0.000860,0.033651,2444840.839084,2153381.737421,1784027.818359,1852580.809479,-395283.065350,2096519.677726
838,1.132714,-0.002537,0.010170,2440532.578357,0.000000,1784027.818359,1852580.809479,-967283.390059,2096519.677726
839,1.133000,0.008289,-0.007544,2345984.313508,0.000000,1784027.818359,1852580.809479,337953.012647,2096519.677726
840,1.135117,0.007437,0.028515,2434421.388665,2158988.113667,1784027.818359,1852580.809479,415822.008150,2096519.677726
841,1.135786,0.002563,0.024090,2441859.802724,0.000000,1784027.818359,1852580.809479,228348.338743,2096519.677726
842,1.136075,0.022765,0.036445,2506000.246160,0.000000,1784027.818359,1852580.809479,792682.393611,2096519.677726
843,1.137759,0.001048,0.006458,2421229.552433,0.000000,1784027.818359,1852580.809479,-786591.725206,2096519.677726
844,1.137930,-0.001178,0.022432,2462473.880060,0.000000,1784027.818359,1852580.809479,411199.922181,2096519.677726
845,1.139124,-0.006053,0.006126,2473636.918531,0.000000,1784027.818359,1852580.809479,-1382458.973230,2096519.677726
846,1.139603,0.008087,0.003588,2397743.632041,0.000000,1784027.818359,1852580.809479,327185.800484,2096519.677726
847,1.143485,0.015903,0.004597,2423046.136804,0.000000,1784027.818359,1852580.809479,-539678.633229,2096519.677726
848,1.144669,-0.008232,0.021331,2531858.037433,0.000000,1784027.818359,1852580.809479,-194672.114898,2096519.677726
849,1.146368,0.009500,0.023146,2452457.051898,0.000000,1784027.818359,1852580.809479,-684712.628979,2096519.677726
850,1.147984,0.006306,0.042266,2465712.301193,0.000000,1784027.818359,1852580.809479,-613909.282276,2096519.677726
851,1.148059,0.024311,0.051451,2542300.670915,0.000000,1784027.818359,1852580.809479,957640.782680,2096519.677726
852,1.149952,0.010455,0.012478,2442320.315404,0.000000,1784027.818359,1852580.809479,879258.383604,2096519.677726
853,1.150990,-0.000351,0.031542,2492385.655780,0.000000,1784027.818359,1852580.809479,-777291.348328,2096519.677726
854,1.151670,0.000370,0.013108,2468661.696403,0.000000,1784027.818359,1852580.809479,-510983.130527,2096519.677726
855,1.151774,-0.001559,-0.003245,2438543.043300,0.000000,1784027.818359,1852580.809479,1927682.769417,2096519.677726
856,1.152244,0.000471,0.003957,2448432.304745,0.000000,1784027.818359,1852580.809479,-52286.665096,2096519.677726
857,1.152388,0.005344,0.022498,2467149.055230,0.000000,1784027.818359,1852580.809479,38695.567834,2096519.677726
858,1.153755,-0.005445,0.012426,2512021.174092,0.000000,1784027.818359,1852580.809479,-2346829.205072,2096519.677726
859,1.155002,0.001119,0.000633,2441567.027711,2185937.623438,1784027.818359,1852580.809479,439106.814364,2096519.677726
860,1.155334,0.014004,0.001641,2431823.855976,0.000000,1784027.818359,1852580.809479,378114.060448,2096519.677726
861,1.158945,-0.002019,0.020744,2509851.955548,0.000000,1784027.818359,1852580.809479,-767184.160104,2096519.677726
862,1.163349,0.006135,-0.009901,2404690.812833,0.000000,1784027.818359,1852580.809479,1739136.975493,2096519.677726
863,1.165058,0.011030,0.053348,2496137.223957,0.000000,1784027.818359,1852580.809479,-598860.868626,2096519.677726
864,1.165807,0.013672,0.010739,2477402.023575,0.000000,1784027.818359,1852580.809479,-1106018.009107,2096519.677726
865,1.167054,0.008697,0.003430,2454744.211831,0.000000,1784027.818359,1852580.809479,-123034.531042,2096519.677726
866,1.167070,0.004123,0.029009,2507088.205533,2202566.617019,1784027.818359,1852580.809479,-94742.549045,2096519.677726
867,1.168807,0.005642,0.009257,2477272.686432,0.000000,1784027.818359,1852580.809479,-417824.305790,2096519.677726
868,1.170633,-0.004796,0.002409,2519476.672825,0.000000,1784027.818359,1852580.809479,-161965.720324,2096519.677726
869,1.172920,0.014955,0.011403,2497663.333734,0.000000,1784027.818359,1852580.809479,-986056.399670,2096519.677726
870,1.174646,0.005383,0.008006,2487101.817647,0.000000,1784027.818359,1852580.809479,2850958.006784,2096519.677726
871,1.176160,-0.011053,0.029435,2632861.299176,0.000000,1784027.818359,1852580.809479,-1099585.432555,2096519.677726
872,1.177707,0.004528,0.011055,2502605.562287,0.000000,1784027.818359,1852580.809479,-927258.820034,2096519.677726
873,1.177761,0.008140,-0.012548,2421280.365099,0.000000,1784027.818359,1852580.809479,-313944.595752,2096519.677726
874,1.179489,0.003116,-0.012234,2439288.850466,0.000000,1784027.818359,1852580.809479,1647853.612683,2096519.677726
875,1.180459,-0.015245,-0.001563,2647824.946145,0.000000,1784027.818359,1852580.809479,689271.526553,2096519.677726
876,1.180721,-0.005299,0.031982,2587692.550032,0.000000,1784027.818359,1852580.809479,-382518.911795,2096519.677726
877,1.181668,0.002684,0.046066,2542439.524825,0.000000,1784027.818359,1852580.809479,1107035.605797,2096519.677726
878,1.182162,-0.011132,-0.010345,2570391.866014,0.000000,1784027.818359,1852580.809479,665466.150449,2096519.677726
879,1.183253,0.014260,0.016473,2527070.948495,0.000000,1784027.818359,1852580.809479,157587.049308,2096519.677726
880,1.184080,-0.004495,0.015990,2573389.298425,0.000000,1784027.818359,1852580.809479,561473.964437,2096519.677726
881,1.185835,-0.016906,0.015098,2715243.363495,0.000000,1784027.818359,1852580.809479,952730.531248,2096519.677726
882,1.185889,0.005692,0.032615,2545072.059989,0.000000,1784027.818359,1852580.809479,749178.359570,2096519.677726
883,1.186385,-0.000631,-0.007130,2492698.880925,0.000000,1784027.818359,1852580.809479,728420.933715,2096519.677726
884,1.188969,-0.001940,0.010313,2554824.305527,0.000000,1784027.818359,1852580.809479,685159.972862,2096519.677726
885,1.189537,-0.001034,0.030001,2575985.777229,0.000000,1784027.818359,1852580.809479,-1202160.535669,2096519.677726
886,1.189807,0.003587,0.037919,2559233.995278,0.000000,1784027.818359,1852580.809479,631949.096816,2096519.677726
887,1.191627,0.009332,-0.008674,2465377.839802,0.000000,1784027.818359,1852580.809479,-1448293.776017,2096519.677726
888,1.194174,0.012483,0.031828,2563924.514464,0.000000,1784027.818359,1852580.809479,598201.804050,2096519.677726
889,1.194901,-0.001349,0.001225,2541372.763211,0.000000,1784027.818359,1852580.809479,418734.228513,2096519.677726
890,1.195094,0.001666,0.010028,2547034.099390,2241958.569415,1784027.818359,1852580.809479,645217.796384,2096519.677726
891,1.196206,0.007683,0.005843,2522813.117685,0.000000,1784027.818359,1852580.809479,-1590453.586550,2096519.677726
892,1.197130,-0.008812,-0.002482,2599656.672794,0.000000,1784027.818359,1852580.809479,49340.561471,2096519.677726
893,1.201061,0.004684,0.034226,2579179.867937,0.000000,1784027.818359,1852580.809479,2321256.401471,2096519.677726
894,1.201322,-0.003536,-0.014096,2519011.652483,0.000000,1784027.818359,1852580.809479,66116.135278,2096519.677726
895,1.201403,0.006565,0.022448,2567027.510337,0.000000,1784027.818359,1852580.809479,-846939.527147,2096519.677726
896,1.203005,0.000456,-0.020291,2467844.149434,0.000000,1784027.818359,1852580.809479,92073.490106,2096519.677726
897,1.205345,0.010241,0.016680,2565030.993374,0.000000,1784027.818359,1852580.809479,150769.426246,2096519.677726
898,1.205895,0.001869,0.023993,2590961.976339,0.000000,1784027.818359,1852580.809479,-246983.048503,2096519.677726
899,1.207899,0.000624,0.035395,2607570.528794,0.000000,1784027.818359,1852580.809479,1040361.889361,2096519.677726
900,1.209486,-0.008896,0.027218,2677261.645545,0.000000,1784027.818359,1852580.809479,-589509.221629,2096519.677726
901,1.212052,-0.000234,0.028696,2617535.303793,0.000000,1784027.818359,1852580.809479,-20378.147154,2096519.677726
902,1.212185,0.000780,0.020495,2604640.266560,0.000000,1784027.818359,1852580.809479,-205344.394582,2096519.677726
903,1.214538,0.000136,0.023723,2616489.083404,0.000000,1784027.818359,1852580.809479,-291071.018882,2096519.677726
904,1.216300,0.007225,0.008711,2572023.012296,0.000000,1784027.818359,1852580.809479,-822790.219365,2096519.677726
905,1.217279,-0.008028,0.022157,2680620.220732,0.000000,1784027.818359,1852580.809479,682846.696018,2096519.677726
906,1.218149,-0.011925,-0.006962,2665430.087075,0.000000,1784027.818359,1852580.809479,-1945608.013895,2096519.677726
907,1.218633,0.002310,0.002031,2573435.488694,0.000000,1784027.818359,1852580.809479,-1854318.468855,2096519.677726
908,1.219046,0.000695,0.038456,2630535.780748,0.000000,1784027.818359,1852580.809479,-683989.687326,2096519.677726
909,1.219055,0.005376,0.027338,2610684.152995,0.000000,1784027.818359,1852580.809479,-488399.247278,2096519.677726
910,1.220928,0.010666,-0.021657,2469937.590932,0.000000,1784027.818359,1852580.809479,2346257.136353,2096519.677726
911,1.226689,-0.002033,0.003993,2619226.017764,0.000000,1784027.818359,1852580.809479,-187830.165519,2096519.677726
912,1.231995,-0.012972,0.010992,2749468.166861,0.000000,1784027.818359,1852580.809479,1580904.505906,2096519.677726
913,1.233376,-0.003494,0.013385,2663217.723525,2297458.749029,1784027.818359,1852580.809479,2447793.028146,2096519.677726
914,1.233676,0.010064,-0.020078,2504437.503584,0.000000,1784027.818359,1852580.809479,-433034.418716,2096519.677726
915,1.234941,-0.000836,0.004697,2630406.038760,0.000000,1784027.818359,1852580.809479,-2118363.418848,2096519.677726
916,1.235535,0.008636,0.011319,2616174.111572,0.000000,1784027.818359,1852580.809479,-791218.146359,2096519.677726
917,1.239442,0.018640,0.010076,2645069.273593,0.000000,1784027.818359,1852580.809479,-1459326.919063,2096519.677726
918,1.240135,-0.002515,0.021878,2682570.593232,0.000000,1784027.818359,1852580.809479,1694688.880863,2096519.677726
919,1.240912,0.000818,0.031930,2673677.979681,0.000000,1784027.818359,1852580.809479,1262871.532516,2096519.677726
920,1.241749,-0.005391,0.002265,2671541.425842,0.000000,1784027.818359,1852580.809479,-2480799.766068,2096519.677726
921,1.242685,-0.008763,-0.001560,2695379.855251,0.000000,1784027.818359,1852580.809479,-2719077.998177,2096519.677726
922,1.243419,-0.003947,0.034631,2707454.754289,0.000000,1784027.818359,1852580.809479,-216206.683734,2096519.677726
923,1.245454,0.005897,0.019803,2655006.266742,0.000000,1784027.818359,1852580.809479,761938.628490,2096519.677726
924,1.249613,0.012306,0.036020,2678385.135113,0.000000,1784027.818359,1852580.809479,-3033557.874263,2096519.677726
925,1.249704,-0.001628,-0.002846,2645130.836763,0.000000,1784027.818359,1852580.809479,2245118.887015,2096519.677726
926,1.250214,0.017472,0.034915,2696716.103442,2322461.200177,1784027.818359,1852580.809479,-156870.501257,2096519.677726
927,1.252392,0.012358,0.016406,2662797.986775,0.000000,1784027.818359,1852580.809479,-834649.778906,2096519.677726
928,1.252577,-0.003854,0.005502,2689181.896230,0.000000,1784027.818359,1852580.809479,577071.115633,2096519.677726
929,1.259987,0.000026,-0.014921,2613624.070799,0.000000,1784027.818359,1852580.809479,-25964.475019,2096519.677726
930,1.261869,0.005319,0.003198,2655488.514073,2339967.819266,1784027.818359,1852580.809479,1734343.596775,2096519.677726
931,1.267327,-0.005292,-0.003382,2707608.656501,0.000000,1784027.818359,1852580.809479,-744910.475938,2096519.677726
932,1.272425,-0.021625,0.028322,2968321.161082,0.000000,1784027.818359,1852580.809479,-1405309.650356,2096519.677726
933,1.273121,0.004936,-0.014613,2619660.840805,0.000000,1784027.818359,1852580.809479,986880.481265,2096519.677726
934,1.284700,-0.000396,0.042905,2769758.286372,0.000000,1784027.818359,1852580.809479,-1323138.500206,2096519.677726
935,1.285241,0.004659,0.001961,2701740.444501,0.000000,1784027.818359,1852580.809479,-44559.980208,2096519.677726
936,1.285790,-0.015711,-0.017288,2817785.587076,0.000000,1784027.818359,1852580.809479,549026.942147,2096519.677726
937,1.292120,0.008538,0.027566,2755828.640154,0.000000,1784027.818359,1852580.809479,752937.192149,2096519.677726
938,1.294878,0.019706,-0.002668,2724108.322683,0.000000,1784027.818359,1852580.809479,-632480.083457,2096519.677726
939,1.299180,0.006042,0.021678,2766394.431666,0.000000,1784027.818359,1852580.809479,1120862.215792,2096519.677726
940,1.302789,-0.011547,0.007466,2868196.976399,0.000000,1784027.818359,1852580.809479,-1783737.716997,2096519.677726
941,1.302922,0.005306,0.028143,2782372.895595,0.000000,1784027.818359,1852580.809479,1583565.823989,2096519.677726
942,1.305858,0.005535,0.004913,2748984.545578,0.000000,1784027.818359,1852580.809479,2145299.533898,2096519.677726
943,1.312431,-0.016162,-0.011350,2897501.310498,0.000000,1784027.818359,1852580.809479,-754411.075091,2096519.677726
944,1.313992,0.006327,0.014300,2784078.553039,0.000000,1784027.818359,1852580.809479,-446408.772337,2096519.677726
945,1.322771,0.010330,0.002433,2770657.015629,0.000000,1784027.818359,1852580.809479,339015.995241,2096519.677726
946,1.325323,0.011900,0.003772,2780155.090075,0.000000,1784027.818359,1852580.809479,-187434.216534,2096519.677726
947,1.326555,-0.001875,-0.006367,2793099.971271,0.000000,1784027.818359,1852580.809479,937655.065950,2096519.677726
948,1.330276,-0.007492,-0.005527,2848972.388793,0.000000,1784027.818359,1852580.809479,-358635.507389,2096519.677726
949,1.333475,0.005546,0.023020,2838043.115883,0.000000,1784027.818359,1852580.809479,814514.404807,2096519.677726
950,1.344274,-0.012470,0.013794,2971944.884898,0.000000,1784027.818359,1852580.809479,849514.764297,2096519.677726
951,1.359300,0.010904,0.009872,2862108.148574,0.000000,1784027.818359,1852580.809479,1247428.855072,2096519.677726
952,1.372660,0.006353,0.022781,2914270.469421,0.000000,1784027.818359,1852580.809479,-351911.904103,2096519.677726
953,1.372746,-0.002357,0.019325,2946017.549710,0.000000,1784027.818359,1852580.809479,-1008298.318584,2096519.677726
954,1.382331,0.006003,0.012377,2917743.559448,0.000000,1784027.818359,1852580.809479,162076.762557,2096519.677726
955,1.382768,0.013932,0.043210,2948219.342161,0.000000,1784027.818359,1852580.809479,590930.141348,2096519.677726
956,1.382905,0.011502,0.017403,2923647.638987,0.000000,1784027.818359,1852580.809479,-1262000.257084,2096519.677726
957,1.388576,0.002392,0.005261,2926590.878380,0.000000,1784027.818359,1852580.809479,590826.013445,2096519.677726
958,1.388907,0.012631,0.011147,2924606.647833,0.000000,1784027.818359,1852580.809479,-186299.397074,2096519.677726
959,1.390943,-0.007780,0.021835,3026560.636397,0.000000,1784027.818359,1852580.809479,1718051.047629,2096519.677726
960,1.391123,0.015769,0.021783,2954185.103835,0.000000,1784027.818359,1852580.809479,40773.965241,2096519.677726
961,1.393716,-0.010209,0.006673,3032342.967632,0.000000,1784027.818359,1852580.809479,-1806060.448539,2096519.677726
