#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet,Time
137,2021-05-21,14,1375520.238200,1204953.676884,0.000000,1789658.612343,CPTY_A,5.287933
138,2021-06-04,14,1386956.042880,1309079.413294,139799.384492,1841889.217746,CPTY_A,5.326289
139,2021-06-18,14,2037964.929038,1587401.218903,0.000000,2381015.271386,CPTY_A,5.364646
140,2021-07-02,14,1551613.600073,1497937.047401,0.000000,1314297.518655,CPTY_A,5.403002
141,2021-07-16,14,1492421.556176,1415925.796077,0.000000,1502997.786797,CPTY_A,5.441358
142,2021-07-30,14,1884007.124489,1730216.018612,0.000000,2403416.347575,CPTY_A,5.479714
143,2021-08-13,14,1606432.346833,1527342.758941,0.000000,1699094.759964,CPTY_A,5.518070
144,2021-08-27,14,1514820.403735,1402472.012800,-145416.193203,1894185.519666,CPTY_A,5.556426
145,2021-09-10,14,1255472.855166,1121133.854272,0.000000,1516851.415510,CPTY_A,5.594783
146,2021-09-24,14,1840548.110096,1816215.993212,0.000000,1773165.795754,CPTY_A,5.633139
147,2021-10-08,14,1267205.863611,1127602.951896,0.000000,1054181.740427,CPTY_A,5.671495
148,2021-10-22,14,1535688.852845,1413112.990626,0.000000,1423004.284043,CPTY_A,5.709851
149,2021-11-05,14,1400752.822409,1223374.319118,0.000000,999717.373420,CPTY_A,5.748207
150,2021-11-19,14,1543022.723308,1444729.680919,0.000000,1161719.698533,CPTY_A,5.786563
151,2021-12-03,14,1542784.571239,1404445.552844,135185.307622,1844080.048087,CPTY_A,5.824920
152,2021-12-17,18,947573.869193,891634.937567,0.000000,760754.971255,CPTY_A,5.863276
153,2022-01-04,10,1999446.252489,1835916.468748,0.000000,2449779.783940,CPTY_A,5.912591
154,2022-01-14,14,1599917.133990,1477639.158104,0.000000,2041062.467914,CPTY_A,5.939988
155,2022-01-28,14,1860345.331950,1415781.304806,0.000000,3359983.947218,CPTY_A,5.978344
156,2022-02-11,14,1247785.566800,1154285.243855,0.000000,1466250.504675,CPTY_A,6.016700
157,2022-02-25,14,1867221.512383,1770038.832002,-131182.120156,1400546.868860,CPTY_A,6.055057
158,2022-03-11,14,1391323.853857,1346133.062417,0.000000,1714646.640756,CPTY_A,6.093413
159,2022-03-25,14,1641132.405179,1506640.856979,0.000000,2198890.510764,CPTY_A,6.131769
160,2022-04-08,14,1348375.038359,1243969.730498,0.000000,1451266.166571,CPTY_A,6.170125
161,2022-04-22,14,1881107.488264,1572183.240185,0.000000,2176190.373388,CPTY_A,6.208481
162,2022-05-06,14,1361346.357075,1197681.267773,0.000000,1184898.335753,CPTY_A,6.246837
163,2022-05-20,14,1553525.397428,1331541.659921,0.000000,2228217.882265,CPTY_A,6.285194
164,2022-06-03,14,1638529.329513,1440340.806033,140698.350383,1880843.324342,CPTY_A,6.323550
165,2022-06-17,14,1641358.484529,1475064.811002,0.000000,1175150.841356,CPTY_A,6.361906
166,2022-07-01,14,1682743.824695,1557888.039769,0.000000,1607391.396690,CPTY_A,6.400262
167,2022-07-15,14,1616668.191542,1418370.297529,0.000000,1578930.739443,CPTY_A,6.438618
168,2022-07-29,14,1457820.975707,1379310.792970,0.000000,1513015.638351,CPTY_A,6.476974
169,2022-08-12,14,1266178.962530,1220340.373133,0.000000,1705568.429865,CPTY_A,6.515330
170,2022-08-26,14,1881596.860651,1642428.954258,-131241.998091,2726430.985598,CPTY_A,6.553687
171,2022-09-09,14,1614181.675611,1453544.530720,0.000000,1728963.733412,CPTY_A,6.592043
172,2022-09-23,14,1491106.773240,1411202.523856,0.000000,1660931.992251,CPTY_A,6.630399
173,2022-10-07,14,1749514.021785,1564210.646396,0.000000,2551693.482897,CPTY_A,6.668755
174,2022-10-21,14,1615378.954575,1414191.017593,0.000000,2255081.212292,CPTY_A,6.707111
175,2022-11-04,14,1874760.809274,1582581.043281,0.000000,3198600.236527,CPTY_A,6.745467
176,2022-11-18,14,1511068.992385,1407130.998356,0.000000,2089233.998813,CPTY_A,6.783824
177,2022-12-02,14,1830558.896144,1640543.677436,132236.402461,1995050.705026,CPTY_A,6.822180
178,2022-12-16,14,1499081.843378,1337891.436979,0.000000,1506312.807751,CPTY_A,6.860536
179,2022-12-30,14,1301089.953879,1232561.300053,0.000000,1239590.547884,CPTY_A,6.898892
180,2023-01-13,14,1305358.425502,1268486.771697,0.000000,1141692.262337,CPTY_A,6.937248
181,2023-01-27,14,1755215.132424,1647645.257420,0.000000,1505916.713996,CPTY_A,6.975604
182,2023-02-10,14,1714558.283131,1607669.794648,0.000000,2094277.919618,CPTY_A,7.013961
183,2023-02-24,14,1526264.522612,1442294.555151,-127836.462242,2004902.406229,CPTY_A,7.052317
184,2023-03-10,14,1717069.376775,1488322.710724,0.000000,1628490.886496,CPTY_A,7.090673
185,2023-03-24,18,1663472.627760,1518354.766057,0.000000,2031545.124605,CPTY_A,7.129029
186,2023-04-11,10,1515292.470145,1436611.525667,0.000000,1476067.188119,CPTY_A,7.178344
187,2023-04-21,14,1435723.835556,1353911.062406,0.000000,1337806.955404,CPTY_A,7.205741
188,2023-05-05,14,1442999.250221,1278341.251214,0.000000,1710115.942768,CPTY_A,7.244098
189,2023-05-19,14,1404336.485490,1162972.219906,0.000000,2546842.763226,CPTY_A,7.282454
190,2023-06-02,14,1697163.401176,1485548.869665,141305.659334,1497544.607884,CPTY_A,7.320810
191,2023-06-16,14,1566691.948682,1364213.493281,0.000000,1451154.507092,CPTY_A,7.359166
192,2023-06-30,14,1627997.150503,1513003.566467,0.000000,1848968.544971,CPTY_A,7.397522
193,2023-07-14,14,1511410.942842,1268803.871202,0.000000,1479975.517455,CPTY_A,7.435878
194,2023-07-28,14,1561026.419030,1346667.287462,0.000000,1785439.678409,CPTY_A,7.474235
195,2023-08-11,14,1471522.825021,1442888.547588,0.000000,1410987.579819,CPTY_A,7.512591
196,2023-08-25,14,1203901.482056,1090534.465352,-123532.377441,1900044.625825,CPTY_A,7.550947
197,2023-09-08,14,1470940.266853,1378942.335511,0.000000,1251955.825007,CPTY_A,7.589303
198,2023-09-22,14,1627310.472228,1540755.982525,0.000000,1713613.403453,CPTY_A,7.627659
199,2023-10-06,14,1381501.192009,1265926.616394,0.000000,866096.811332,CPTY_A,7.666015
200,2023-10-20,14,1847707.640366,1659626.959872,0.000000,1939320.461608,CPTY_A,7.704372
201,2023-11-03,14,1186755.531604,1138874.427854,0.000000,1025254.688298,CPTY_A,7.742728
202,2023-11-17,14,1396518.502238,1221464.884766,0.000000,1607380.937568,CPTY_A,7.781084
203,2023-12-01,14,1657031.471958,1470792.723915,138086.921621,1389091.866402,CPTY_A,7.819440
