#Scenario,TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma,Currency(Trade),Base NPV(Trade),Delta(Trade),Gamma(Trade)
twist,CAP_EUR,false,IndexCurve/EUR-EURIBOR-6M/7/3Y,0.000100,IndexCurve/EUR-EURIBOR-6M/9/5Y,0.000100,EUR,-7176.33,0.00,0.01,EUR,-7176.33,0.00,0.01
twist,CAP_EUR,false,IndexCurve/EUR-EURIBOR-6M/8/4Y,0.000100,IndexCurve/EUR-EURIBOR-6M/9/5Y,0.000100,EUR,-7176.33,0.00,0.88,EUR,-7176.33,0.00,0.88
twist,CAP_EUR,false,IndexCurve/EUR-EURIBOR-6M/8/4Y,0.000100,IndexCurve/EUR-EURIBOR-6M/10/7Y,0.000100,EUR,-7176.33,0.00,0.01,EUR,-7176.33,0.00,0.01
twist,CAP_EUR,false,IndexCurve/EUR-EURIBOR-6M/9/5Y,0.000100,IndexCurve/EUR-EURIBOR-6M/10/7Y,0.000100,EUR,-7176.33,0.00,1.18,EUR,-7176.33,0.00,1.18
twist,CAP_EUR,false,IndexCurve/EUR-EURIBOR-6M/9/5Y,0.000100,IndexCurve/EUR-EURIBOR-6M/11/10Y,0.000100,EUR,-7176.33,0.00,0.01,EUR,-7176.33,0.00,0.01
twist,CAP_EUR,false,IndexCurve/EUR-EURIBOR-6M/10/7Y,0.000100,IndexCurve/EUR-EURIBOR-6M/11/10Y,0.000100,EUR,-7176.33,0.00,2.14,EUR,-7176.33,0.00,2.14
twist,CAP_EUR,false,IndexCurve/EUR-EURIBOR-6M/10/7Y,0.000100,IndexCurve/EUR-EURIBOR-6M/12/15Y,0.000100,EUR,-7176.33,0.00,0.01,EUR,-7176.33,0.00,0.01
twist,CAP_EUR,false,IndexCurve/EUR-EURIBOR-6M/11/10Y,0.000100,IndexCurve/EUR-EURIBOR-6M/12/15Y,0.000100,EUR,-7176.33,0.00,-0.01,EUR,-7176.33,0.00,-0.01
twist,CAP_USD,false,DiscountCurve/USD/5/1Y,0.000100,,0.000000,EUR,-12690.05,0.00,0.00,USD,-14369.41,0.00,0.00
twist,CAP_USD,false,DiscountCurve/USD/6/2Y,0.000100,,0.000000,EUR,-12690.05,0.01,0.00,USD,-14369.41,0.01,0.00
twist,CAP_USD,false,DiscountCurve/USD/7/3Y,0.000100,,0.000000,EUR,-12690.05,0.11,0.00,USD,-14369.41,0.12,0.00
twist,CAP_USD,false,DiscountCurve/USD/8/4Y,0.000100,,0.000000,EUR,-12690.05,0.32,0.00,USD,-14369.41,0.37,0.00
twist,CAP_USD,false,DiscountCurve/USD/9/5Y,0.000100,,0.000000,EUR,-12690.05,1.05,0.00,USD,-14369.41,1.19,0.00
twist,CAP_USD,false,DiscountCurve/USD/10/7Y,0.000100,,0.000000,EUR,-12690.05,3.64,0.00,USD,-14369.41,4.12,0.00
twist,CAP_USD,false,DiscountCurve/USD/11/10Y,0.000100,,0.000000,EUR,-12690.05,4.16,0.00,USD,-14369.41,4.71,0.00
twist,CAP_USD,false,DiscountCurve/USD/12/15Y,0.000100,,0.000000,EUR,-12690.05,0.00,0.00,USD,-14369.41,0.00,0.00
twist,CAP_USD,false,IndexCurve/USD-LIBOR-3M/3/6M,0.000100,,0.000000,EUR,-12690.05,0.00,0.00,USD,-14369.41,0.00,0.00
twist,CAP_USD,false,IndexCurve/USD-LIBOR-3M/4/9M,0.000100,,0.000000,EUR,-12690.05,0.00,0.00,USD,-14369.41,0.00,0.00
twist,CAP_USD,false,IndexCurve/USD-LIBOR-3M/5/1Y,0.000100,,0.000000,EUR,-12690.05,0.33,-0.01,USD,-14369.41,0.37,-0.01
twist,CAP_USD,false,IndexCurve/USD-LIBOR-3M/6/2Y,0.000100,,0.000000,EUR,-12690.05,5.18,-0.19,USD,-14369.41,5.87,-0.22
twist,CAP_USD,false,IndexCurve/USD-LIBOR-3M/7/3Y,0.000100,,0.000000,EUR,-12690.05,12.36,-0.96,USD,-14369.41,14.00,-1.09
twist,CAP_USD,false,IndexCurve/USD-LIBOR-3M/8/4Y,0.000100,,0.000000,EUR,-12690.05,11.76,-2.35,USD,-14369.41,13.32,-2.66
twist,CAP_USD,false,IndexCurve/USD-LIBOR-3M/9/5Y,0.000100,,0.000000,EUR,-12690.05,14.59,-3.13,USD,-14369.41,16.52,-3.54
twist,CAP_USD,false,IndexCurve/USD-LIBOR-3M/10/7Y,0.000100,,0.000000,EUR,-12690.05,24.03,-3.73,USD,-14369.41,27.21,-4.22
twist,CAP_USD,false,IndexCurve/USD-LIBOR-3M/11/10Y,0.000100,,0.000000,EUR,-12690.05,-175.41,-3.11,USD,-14369.41,-198.62,-3.52
twist,CAP_USD,false,IndexCurve/USD-LIBOR-3M/12/15Y,0.000100,,0.000000,EUR,-12690.05,-0.58,0.00,USD,-14369.41,-0.66,0.00
twist,CAP_USD,false,OptionletVolatility/USD/3/1Y/0.04,0.000000,,0.000000,EUR,-12690.05,-0.53,-0.02,USD,-14369.41,-0.60,-0.03
twist,CAP_USD,false,OptionletVolatility/USD/8/2Y/0.04,0.000100,,0.000000,EUR,-12690.05,-6.40,-0.17,USD,-14369.41,-7.24,-0.19
twist,CAP_USD,false,OptionletVolatility/USD/13/3Y/0.04,0.000000,,0.000000,EUR,-12690.05,-35.83,-0.43,USD,-14369.41,-40.57,-0.49
twist,CAP_USD,false,OptionletVolatility/USD/18/5Y/0.04,0.000100,,0.000000,EUR,-12690.05,-84.87,-0.63,USD,-14369.41,-96.11,-0.71
twist,CAP_USD,false,OptionletVolatility/USD/23/7Y/0.04,0.000100,,0.000000,EUR,-12690.05,-150.54,-0.74,USD,-14369.41,-170.46,-0.84
twist,CAP_USD,false,OptionletVolatility/USD/28/10Y/0.04,0.000000,,0.000000,EUR,-12690.05,-94.25,-0.37,USD,-14369.41,-106.72,-0.41
twist,CAP_USD,false,FXSpot/USDEUR/0/spot,0.008831,,0.000000,EUR,-12690.05,-126.90,0.00,USD,-14369.41,-143.69,0.00
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/0/2W,0.000100,,0.000000,EUR,403392.12,-109.59,0.00,USD,456775.82,-124.09,0.00
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/2/3M,0.000100,,0.000000,EUR,403392.12,-3.92,0.00,USD,456775.82,-4.43,0.00
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/3/6M,0.000100,,0.000000,EUR,403392.12,-10.32,0.00,USD,456775.82,-11.69,0.00
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/4/9M,0.000100,,0.000000,EUR,403392.12,-16.10,0.00,USD,456775.82,-18.23,0.00
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/5/1Y,0.000100,,0.000000,EUR,403392.12,-54.52,0.00,USD,456775.82,-61.74,0.00
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/6/2Y,0.000100,,0.000000,EUR,403392.12,-163.75,0.02,USD,456775.82,-185.42,0.03
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/7/3Y,0.000100,,0.000000,EUR,403392.12,-198.61,0.04,USD,456775.82,-224.90,0.05
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/8/4Y,0.000100,,0.000000,EUR,403392.12,-177.63,0.05,USD,456775.82,-201.13,0.06
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/9/5Y,0.000100,,0.000000,EUR,403392.12,-46.89,0.02,USD,456775.82,-53.09,0.02
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/10/7Y,0.000100,,0.000000,EUR,403392.12,784.97,-0.36,USD,456775.82,888.85,-0.40
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/11/10Y,0.000100,,0.000000,EUR,403392.12,97077.04,-96.63,USD,456775.82,109923.93,-109.42
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/12/15Y,0.000100,,0.000000,EUR,403392.12,316.51,0.00,USD,456775.82,358.40,0.00
twist,CC_SWAP_EUR_USD,false,DiscountCurve/USD/0/2W,0.000100,,0.000000,EUR,403392.12,109.58,0.00,USD,456775.82,124.08,0.00
twist,CC_SWAP_EUR_USD,false,DiscountCurve/USD/2/3M,0.000100,,0.000000,EUR,403392.12,-4.76,0.00,USD,456775.82,-5.39,0.00
twist,CC_SWAP_EUR_USD,false,DiscountCurve/USD/3/6M,0.000100,,0.000000,EUR,403392.12,-10.15,0.00,USD,456775.82,-11.50,0.00
twist,CC_SWAP_EUR_USD,false,DiscountCurve/USD/4/9M,0.000100,,0.000000,EUR,403392.12,-16.31,0.00,USD,456775.82,-18.46,0.00
twist,CC_SWAP_EUR_USD,false,DiscountCurve/USD/5/1Y,0.000100,,0.000000,EUR,403392.12,-59.77,0.00,USD,456775.82,-67.68,0.00
twist,CC_SWAP_EUR_USD,false,DiscountCurve/USD/6/2Y,0.000100,,0.000000,EUR,403392.12,-209.87,0.03,USD,456775.82,-237.65,0.03
twist,CC_SWAP_EUR_USD,false,DiscountCurve/USD/7/3Y,0.000100,,0.000000,EUR,403392.12,-374.52,0.08,USD,456775.82,-424.09,0.09
twist,CC_SWAP_EUR_USD,false,DiscountCurve/USD/8/4Y,0.000100,,0.000000,EUR,403392.12,-577.47,0.16,USD,456775.82,-653.89,0.18
twist,CC_SWAP_EUR_USD,false,DiscountCurve/USD/9/5Y,0.000100,,0.000000,EUR,403392.12,-1252.24,0.42,USD,456775.82,-1417.96,0.48
twist,CC_SWAP_EUR_USD,false,DiscountCurve/USD/10/7Y,0.000100,,0.000000,EUR,403392.12,-3225.90,1.51,USD,456775.82,-3652.80,1.71
twist,CC_SWAP_EUR_USD,false,DiscountCurve/USD/11/10Y,0.000100,,0.000000,EUR,403392.12,-83422.96,82.40,USD,456775.82,-94462.90,93.30
twist,CC_SWAP_EUR_USD,false,DiscountCurve/USD/12/15Y,0.000100,,0.000000,EUR,403392.12,-266.15,0.00,USD,456775.82,-301.37,0.00
twist,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/0/2W,0.000100,,0.000000,EUR,403392.12,109.65,0.00,USD,456775.82,124.16,0.00
twist,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/2/3M,0.000100,,0.000000,EUR,403392.12,0.77,-0.11,USD,456775.82,0.87,-0.13
twist,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/3/6M,0.000100,,0.000000,EUR,403392.12,4.31,-0.44,USD,456775.82,4.88,-0.49
twist,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/4/9M,0.000100,,0.000000,EUR,403392.12,5.82,-0.99,USD,456775.82,6.59,-1.12
twist,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/5/1Y,0.000100,,0.000000,EUR,403392.12,23.82,-1.15,USD,456775.82,26.98,-1.30
twist,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/6/2Y,0.000100,,0.000000,EUR,403392.12,64.94,-1.96,USD,456775.82,73.53,-2.21
twist,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/7/3Y,0.000100,,0.000000,EUR,403392.12,53.50,-4.36,USD,456775.82,60.58,-4.94
twist,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/8/4Y,0.000100,,0.000000,EUR,403392.12,-0.13,-7.76,USD,456775.82,-0.14,-8.79
twist,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/9/5Y,0.000100,,0.000000,EUR,403392.12,-329.53,-9.21,USD,456775.82,-373.14,-10.43
twist,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/10/7Y,0.000100,,0.000000,EUR,403392.12,-1638.07,-10.03,USD,456775.82,-1854.84,-11.36
twist,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/11/10Y,0.000100,,0.000000,EUR,403392.12,-97923.41,-8.10,USD,456775.82,-110882.30,-9.17
twist,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/12/15Y,0.000100,,0.000000,EUR,403392.12,-317.02,0.00,USD,456775.82,-358.98,0.00
twist,CC_SWAP_EUR_USD,false,IndexCurve/USD-LIBOR-3M/0/2W,0.000100,,0.000000,EUR,403392.12,-109.57,0.00,USD,456775.82,-124.07,0.00
twist,CC_SWAP_EUR_USD,false,IndexCurve/USD-LIBOR-3M/2/3M,0.000100,,0.000000,EUR,403392.12,5.84,0.11,USD,456775.82,6.61,0.13
twist,CC_SWAP_EUR_USD,false,IndexCurve/USD-LIBOR-3M/3/6M,0.000100,,0.000000,EUR,403392.12,11.79,0.43,USD,456775.82,13.35,0.49
twist,CC_SWAP_EUR_USD,false,IndexCurve/USD-LIBOR-3M/4/9M,0.000100,,0.000000,EUR,403392.12,21.35,0.98,USD,456775.82,24.18,1.11
twist,CC_SWAP_EUR_USD,false,IndexCurve/USD-LIBOR-3M/5/1Y,0.000100,,0.000000,EUR,403392.12,100.84,1.14,USD,456775.82,114.19,1.29
twist,CC_SWAP_EUR_USD,false,IndexCurve/USD-LIBOR-3M/6/2Y,0.000100,,0.000000,EUR,403392.12,326.68,1.89,USD,456775.82,369.91,2.14
twist,CC_SWAP_EUR_USD,false,IndexCurve/USD-LIBOR-3M/7/3Y,0.000100,,0.000000,EUR,403392.12,539.84,4.14,USD,456775.82,611.28,4.68
twist,CC_SWAP_EUR_USD,false,IndexCurve/USD-LIBOR-3M/8/4Y,0.000100,,0.000000,EUR,403392.12,767.57,7.21,USD,456775.82,869.15,8.17
twist,CC_SWAP_EUR_USD,false,IndexCurve/USD-LIBOR-3M/9/5Y,0.000100,,0.000000,EUR,403392.12,1637.16,8.38,USD,456775.82,1853.81,9.49
twist,CC_SWAP_EUR_USD,false,IndexCurve/USD-LIBOR-3M/10/7Y,0.000100,,0.000000,EUR,403392.12,3941.77,8.82,USD,456775.82,4463.41,9.98
twist,CC_SWAP_EUR_USD,false,IndexCurve/USD-LIBOR-3M/11/10Y,0.000100,,0.000000,EUR,403392.12,83923.93,6.94,USD,456775.82,95030.17,7.86
twist,CC_SWAP_EUR_USD,false,IndexCurve/USD-LIBOR-3M/12/15Y,0.000100,,0.000000,EUR,403392.12,266.15,0.00,USD,456775.82,301.37,0.00
twist,CC_SWAP_EUR_USD,false,FXSpot/USDEUR/0/spot,0.008831,,0.000000,EUR,403392.12,-43616.33,0.00,USD,456775.82,-49388.38,0.00
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/2/3M,0.000100,DiscountCurve/EUR/3/6M,0.000100,EUR,403392.12,0.00,0.00,USD,456775.82,0.00,0.00
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/2/3M,0.000100,IndexCurve/EUR-EURIBOR-3M/0/2W,0.000100,EUR,403392.12,0.00,0.00,USD,456775.82,0.00,0.00
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/2/3M,0.000100,IndexCurve/EUR-EURIBOR-3M/2/3M,0.000100,EUR,403392.12,0.00,0.06,USD,456775.82,0.00,0.06
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/2/3M,0.000100,IndexCurve/EUR-EURIBOR-3M/3/6M,0.000100,EUR,403392.12,0.00,0.01,USD,456775.82,0.00,0.01
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/3/6M,0.000100,DiscountCurve/EUR/4/9M,0.000100,EUR,403392.12,0.00,0.00,USD,456775.82,0.00,0.00
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/3/6M,0.000100,IndexCurve/EUR-EURIBOR-3M/0/2W,0.000100,EUR,403392.12,0.00,0.00,USD,456775.82,0.00,0.00
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/3/6M,0.000100,IndexCurve/EUR-EURIBOR-3M/2/3M,0.000100,EUR,403392.12,0.00,-0.11,USD,456775.82,0.00,-0.12
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/3/6M,0.000100,IndexCurve/EUR-EURIBOR-3M/3/6M,0.000100,EUR,403392.12,0.00,0.22,USD,456775.82,0.00,0.25
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/3/6M,0.000100,IndexCurve/EUR-EURIBOR-3M/4/9M,0.000100,EUR,403392.12,0.00,0.02,USD,456775.82,0.00,0.02
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/4/9M,0.000100,DiscountCurve/EUR/5/1Y,0.000100,EUR,403392.12,0.00,0.00,USD,456775.82,0.00,0.00
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/4/9M,0.000100,IndexCurve/EUR-EURIBOR-3M/2/3M,0.000100,EUR,403392.12,0.00,-0.01,USD,456775.82,0.00,-0.01
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/4/9M,0.000100,IndexCurve/EUR-EURIBOR-3M/3/6M,0.000100,EUR,403392.12,0.00,-0.33,USD,456775.82,0.00,-0.37
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/4/9M,0.000100,IndexCurve/EUR-EURIBOR-3M/4/9M,0.000100,EUR,403392.12,0.00,0.49,USD,456775.82,0.00,0.56
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/4/9M,0.000100,IndexCurve/EUR-EURIBOR-3M/5/1Y,0.000100,EUR,403392.12,0.00,0.03,USD,456775.82,0.00,0.04
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/5/1Y,0.000100,DiscountCurve/EUR/6/2Y,0.000100,EUR,403392.12,0.00,0.00,USD,456775.82,0.00,0.00
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/5/1Y,0.000100,IndexCurve/EUR-EURIBOR-3M/3/6M,0.000100,EUR,403392.12,0.00,-0.02,USD,456775.82,0.00,-0.02
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/5/1Y,0.000100,IndexCurve/EUR-EURIBOR-3M/4/9M,0.000100,EUR,403392.12,0.00,-0.68,USD,456775.82,0.00,-0.77
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/5/1Y,0.000100,IndexCurve/EUR-EURIBOR-3M/5/1Y,0.000100,EUR,403392.12,0.00,0.57,USD,456775.82,0.00,0.65
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/5/1Y,0.000100,IndexCurve/EUR-EURIBOR-3M/6/2Y,0.000100,EUR,403392.12,0.00,0.76,USD,456775.82,0.00,0.86
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/6/2Y,0.000100,DiscountCurve/EUR/7/3Y,0.000100,EUR,403392.12,0.00,0.01,USD,456775.82,0.00,0.01
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/6/2Y,0.000100,IndexCurve/EUR-EURIBOR-3M/4/9M,0.000100,EUR,403392.12,0.00,-0.02,USD,456775.82,0.00,-0.02
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/6/2Y,0.000100,IndexCurve/EUR-EURIBOR-3M/5/1Y,0.000100,EUR,403392.12,0.00,-1.23,USD,456775.82,0.00,-1.39
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/6/2Y,0.000100,IndexCurve/EUR-EURIBOR-3M/6/2Y,0.000100,EUR,403392.12,0.00,0.97,USD,456775.82,0.00,1.10
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/6/2Y,0.000100,IndexCurve/EUR-EURIBOR-3M/7/3Y,0.000100,EUR,403392.12,0.00,2.29,USD,456775.82,0.00,2.59
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/7/3Y,0.000100,DiscountCurve/EUR/8/4Y,0.000100,EUR,403392.12,0.00,0.01,USD,456775.82,0.00,0.01
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/7/3Y,0.000100,IndexCurve/EUR-EURIBOR-3M/5/1Y,0.000100,EUR,403392.12,0.00,-0.01,USD,456775.82,0.00,-0.01
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/7/3Y,0.000100,IndexCurve/EUR-EURIBOR-3M/6/2Y,0.000100,EUR,403392.12,0.00,-3.73,USD,456775.82,0.00,-4.23
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/7/3Y,0.000100,IndexCurve/EUR-EURIBOR-3M/7/3Y,0.000100,EUR,403392.12,0.00,2.18,USD,456775.82,0.00,2.46
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/7/3Y,0.000100,IndexCurve/EUR-EURIBOR-3M/8/4Y,0.000100,EUR,403392.12,0.00,4.60,USD,456775.82,0.00,5.21
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/8/4Y,0.000100,DiscountCurve/EUR/9/5Y,0.000100,EUR,403392.12,0.00,0.01,USD,456775.82,0.00,0.01
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/8/4Y,0.000100,IndexCurve/EUR-EURIBOR-3M/6/2Y,0.000100,EUR,403392.12,0.00,-0.03,USD,456775.82,0.00,-0.04
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/8/4Y,0.000100,IndexCurve/EUR-EURIBOR-3M/7/3Y,0.000100,EUR,403392.12,0.00,-7.46,USD,456775.82,0.00,-8.44
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/8/4Y,0.000100,IndexCurve/EUR-EURIBOR-3M/8/4Y,0.000100,EUR,403392.12,0.00,3.88,USD,456775.82,0.00,4.39
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/8/4Y,0.000100,IndexCurve/EUR-EURIBOR-3M/9/5Y,0.000100,EUR,403392.12,0.00,7.66,USD,456775.82,0.00,8.67
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/9/5Y,0.000100,DiscountCurve/EUR/10/7Y,0.000100,EUR,403392.12,0.00,-0.01,USD,456775.82,0.00,-0.01
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/9/5Y,0.000100,IndexCurve/EUR-EURIBOR-3M/7/3Y,0.000100,EUR,403392.12,0.00,-0.05,USD,456775.82,0.00,-0.05
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/9/5Y,0.000100,IndexCurve/EUR-EURIBOR-3M/8/4Y,0.000100,EUR,403392.12,0.00,-12.49,USD,456775.82,0.00,-14.14
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/9/5Y,0.000100,IndexCurve/EUR-EURIBOR-3M/9/5Y,0.000100,EUR,403392.12,0.00,4.66,USD,456775.82,0.00,5.27
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/9/5Y,0.000100,IndexCurve/EUR-EURIBOR-3M/10/7Y,0.000100,EUR,403392.12,0.00,15.46,USD,456775.82,0.00,17.50
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/10/7Y,0.000100,DiscountCurve/EUR/11/10Y,0.000100,EUR,403392.12,0.00,-0.25,USD,456775.82,0.00,-0.29
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/10/7Y,0.000100,IndexCurve/EUR-EURIBOR-3M/8/4Y,0.000100,EUR,403392.12,0.00,-0.04,USD,456775.82,0.00,-0.04
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/10/7Y,0.000100,IndexCurve/EUR-EURIBOR-3M/9/5Y,0.000100,EUR,403392.12,0.00,-19.67,USD,456775.82,0.00,-22.28
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/10/7Y,0.000100,IndexCurve/EUR-EURIBOR-3M/10/7Y,0.000100,EUR,403392.12,0.00,5.39,USD,456775.82,0.00,6.11
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/10/7Y,0.000100,IndexCurve/EUR-EURIBOR-3M/11/10Y,0.000100,EUR,403392.12,0.00,31.73,USD,456775.82,0.00,35.93
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/11/10Y,0.000100,DiscountCurve/EUR/12/15Y,0.000100,EUR,403392.12,0.00,-0.32,USD,456775.82,0.00,-0.36
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/11/10Y,0.000100,IndexCurve/EUR-EURIBOR-3M/9/5Y,0.000100,EUR,403392.12,0.00,-0.02,USD,456775.82,0.00,-0.02
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/11/10Y,0.000100,IndexCurve/EUR-EURIBOR-3M/10/7Y,0.000100,EUR,403392.12,0.00,-36.95,USD,456775.82,0.00,-41.85
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/11/10Y,0.000100,IndexCurve/EUR-EURIBOR-3M/11/10Y,0.000100,EUR,403392.12,0.00,52.63,USD,456775.82,0.00,59.60
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/11/10Y,0.000100,IndexCurve/EUR-EURIBOR-3M/12/15Y,0.000100,EUR,403392.12,0.00,0.32,USD,456775.82,0.00,0.36
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/12/15Y,0.000100,IndexCurve/EUR-EURIBOR-3M/10/7Y,0.000100,EUR,403392.12,0.00,-0.02,USD,456775.82,0.00,-0.02
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/12/15Y,0.000100,IndexCurve/EUR-EURIBOR-3M/11/10Y,0.000100,EUR,403392.12,0.00,0.02,USD,456775.82,0.00,0.03
twist,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/12/15Y,0.000100,IndexCurve/EUR-EURIBOR-3M/12/15Y,0.000100,EUR,403392.12,0.00,0.00,USD,456775.82,0.00,0.00
twist,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/0/2W,0.000100,IndexCurve/EUR-EURIBOR-3M/2/3M,0.000100,EUR,403392.12,0.00,0.00,USD,456775.82,0.00,0.00
twist,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/0/2W,0.000100,IndexCurve/EUR-EURIBOR-3M/3/6M,0.000100,EUR,403392.12,0.00,0.00,USD,456775.82,0.00,0.00
twist,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/2/3M,0.000100,IndexCurve/EUR-EURIBOR-3M/3/6M,0.000100,EUR,403392.12,0.00,0.10,USD,456775.82,0.00,0.12
twist,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/2/3M,0.000100,IndexCurve/EUR-EURIBOR-3M/4/9M,0.000100,EUR,403392.12,0.00,0.01,USD,456775.82,0.00,0.01
twist,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/3/6M,0.000100,IndexCurve/EUR-EURIBOR-3M/4/9M,0.000100,EUR,403392.12,0.00,0.31,USD,456775.82,0.00,0.35
twist,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/3/6M,0.000100,IndexCurve/EUR-EURIBOR-3M/5/1Y,0.000100,EUR,403392.12,0.00,0.02,USD,456775.82,0.00,0.02
twist,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/4/9M,0.000100,IndexCurve/EUR-EURIBOR-3M/5/1Y,0.000100,EUR,403392.12,0.00,0.65,USD,456775.82,0.00,0.74
twist,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/4/9M,0.000100,IndexCurve/EUR-EURIBOR-3M/6/2Y,0.000100,EUR,403392.12,0.00,0.02,USD,456775.82,0.00,0.02
twist,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/5/1Y,0.000100,IndexCurve/EUR-EURIBOR-3M/6/2Y,0.000100,EUR,403392.12,0.00,0.47,USD,456775.82,0.00,0.53
