#Sample,Regressor_0_USD,Regressor_1_USD-LIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
580,0.930633,0.037836,687760.854572,0.000000,653182.958470,686717.490665,291733.074226,705967.607295
581,0.930936,-0.006865,823062.369399,0.000000,653182.958470,686717.490665,340777.085017,705967.607295
582,0.932747,-0.006054,822227.432049,0.000000,653182.958470,686717.490665,-637563.922793,705967.607295
583,0.932798,-0.003057,813906.288473,719185.419578,653182.958470,686717.490665,98186.493379,705967.607295
584,0.933122,0.030484,713980.224807,0.000000,653182.958470,686717.490665,-95987.007498,705967.607295
585,0.933673,0.024491,733370.348544,0.000000,653182.958470,686717.490665,-422892.897886,705967.607295
586,0.935803,0.009574,780162.275200,0.000000,653182.958470,686717.490665,-62030.408077,705967.607295
587,0.936760,0.038146,692438.861355,0.000000,653182.958470,686717.490665,762214.501511,705967.607295
588,0.937211,0.036976,696698.169388,0.000000,653182.958470,686717.490665,-228030.347265,705967.607295
589,0.937950,0.020590,749086.303887,0.000000,653182.958470,686717.490665,-81994.019721,705967.607295
590,0.938272,0.014324,768207.353581,0.000000,653182.958470,686717.490665,112974.586710,705967.607295
591,0.939146,0.048127,661042.140981,721698.856538,653182.958470,686717.490665,35519.795930,705967.607295
592,0.940412,0.012991,773935.177903,0.000000,653182.958470,686717.490665,-348391.114007,705967.607295
593,0.941697,0.048519,662168.184845,0.000000,653182.958470,686717.490665,7614.520325,705967.607295
594,0.942892,0.043671,679801.478783,0.000000,653182.958470,686717.490665,106638.113221,705967.607295
595,0.943908,0.014687,771833.828325,0.000000,653182.958470,686717.490665,-493871.314495,705967.607295
596,0.944836,0.043343,682732.682977,0.000000,653182.958470,686717.490665,-221921.855040,705967.607295
597,0.945043,0.010646,784621.823614,0.000000,653182.958470,686717.490665,434851.019178,705967.607295
598,0.945950,-0.007559,836593.339050,0.000000,653182.958470,686717.490665,-175067.920791,705967.607295
599,0.945961,0.016547,768032.182243,0.000000,653182.958470,686717.490665,-238117.527480,705967.607295
600,0.946017,0.003336,806376.956630,0.000000,653182.958470,686717.490665,-679524.183789,705967.607295
601,0.946110,0.019159,760356.413250,0.000000,653182.958470,686717.490665,-613722.131287,705967.607295
602,0.946486,-0.009874,843291.971388,724619.565484,653182.958470,686717.490665,422601.409420,705967.607295
603,0.946578,0.001777,811221.461750,0.000000,653182.958470,686717.490665,185206.875866,705967.607295
604,0.947614,-0.004378,829160.699283,0.000000,653182.958470,686717.490665,-317789.746372,705967.607295
605,0.947725,0.027838,735258.927140,0.000000,653182.958470,686717.490665,82629.298187,705967.607295
606,0.948420,0.013849,778040.483933,0.000000,653182.958470,686717.490665,202864.089753,705967.607295
607,0.948807,0.017971,766180.544165,0.000000,653182.958470,686717.490665,-616652.511567,705967.607295
608,0.949204,0.017500,767911.824822,0.000000,653182.958470,686717.490665,-122513.543640,705967.607295
609,0.949586,0.007143,798406.653569,0.000000,653182.958470,686717.490665,14791.069774,705967.607295
610,0.951496,0.024708,748153.604778,0.000000,653182.958470,686717.490665,-391144.517681,705967.607295
611,0.951519,0.026833,741665.696276,0.000000,653182.958470,686717.490665,-202909.705920,705967.607295
612,0.951592,-0.004373,832220.406960,0.000000,653182.958470,686717.490665,-134099.798324,705967.607295
613,0.951876,0.022091,756419.043722,0.000000,653182.958470,686717.490665,297278.942533,705967.607295
614,0.952883,0.018021,769441.626277,0.000000,653182.958470,686717.490665,89765.617967,705967.607295
615,0.954805,0.025870,747451.182869,0.000000,653182.958470,686717.490665,-2447.054522,705967.607295
616,0.955592,0.028456,740194.741478,0.000000,653182.958470,686717.490665,265252.568914,705967.607295
617,0.956199,-0.003042,832127.005707,0.000000,653182.958470,686717.490665,-329045.464929,705967.607295
618,0.956299,0.032557,728066.999275,728548.110169,653182.958470,686717.490665,362301.197113,705967.607295
619,0.957096,0.032835,727899.127832,0.000000,653182.958470,686717.490665,-58098.579060,705967.607295
620,0.957379,0.012808,788422.236190,0.000000,653182.958470,686717.490665,-96756.314486,705967.607295
621,0.958227,0.012610,789683.913222,0.000000,653182.958470,686717.490665,-527201.117606,705967.607295
622,0.958722,0.046329,685807.650842,0.000000,653182.958470,686717.490665,129751.646103,705967.607295
623,0.959081,0.044107,693496.916745,0.000000,653182.958470,686717.490665,-116919.243560,705967.607295
624,0.961243,0.013268,790235.448931,0.000000,653182.958470,686717.490665,278872.247109,705967.607295
625,0.961565,0.023100,761584.490233,0.000000,653182.958470,686717.490665,288759.781308,705967.607295
626,0.962134,0.002460,821552.327425,0.000000,653182.958470,686717.490665,256584.766235,705967.607295
627,0.963246,0.019535,773588.696392,0.000000,653182.958470,686717.490665,-466836.112059,705967.607295
628,0.963796,0.017184,780947.676943,0.000000,653182.958470,686717.490665,36367.305564,705967.607295
629,0.964612,0.000662,828454.342788,731895.797272,653182.958470,686717.490665,-280571.722575,705967.607295
630,0.965163,0.004197,819090.295985,0.000000,653182.958470,686717.490665,187947.150449,705967.607295
631,0.965265,0.012560,795532.743577,0.000000,653182.958470,686717.490665,-275290.880428,705967.607295
632,0.965648,-0.004379,843015.830695,0.000000,653182.958470,686717.490665,-52648.662983,705967.607295
633,0.966492,0.010582,802167.329295,0.000000,653182.958470,686717.490665,265311.464853,705967.607295
634,0.967551,0.003445,823050.355602,0.000000,653182.958470,686717.490665,273486.712108,705967.607295
635,0.968354,0.017649,783332.467188,0.000000,653182.958470,686717.490665,220874.099016,705967.607295
636,0.968933,0.030677,744908.122160,0.000000,653182.958470,686717.490665,334605.978002,705967.607295
637,0.969821,0.021840,772248.681463,0.000000,653182.958470,686717.490665,-263928.775325,705967.607295
638,0.969921,-0.004449,846454.530319,0.000000,653182.958470,686717.490665,-259993.963738,705967.607295
639,0.971539,0.017484,786420.276847,0.000000,653182.958470,686717.490665,-351593.055363,705967.607295
640,0.971574,-0.009217,860449.881917,0.000000,653182.958470,686717.490665,-177883.588934,705967.607295
641,0.971927,0.035689,732025.974690,0.000000,653182.958470,686717.490665,-21881.069434,705967.607295
642,0.972239,-0.001815,841095.820706,0.000000,653182.958470,686717.490665,-201636.368178,705967.607295
643,0.973026,0.011226,805560.425869,0.000000,653182.958470,686717.490665,199310.259163,705967.607295
644,0.973761,0.025889,763509.810451,0.000000,653182.958470,686717.490665,-89293.961236,705967.607295
645,0.974569,0.002188,831963.944137,0.000000,653182.958470,686717.490665,-13572.793455,705967.607295
646,0.974743,0.011102,807279.551933,0.000000,653182.958470,686717.490665,-37125.852600,705967.607295
647,0.975024,0.000766,836204.376754,0.000000,653182.958470,686717.490665,-612885.878037,705967.607295
648,0.975055,0.007472,817721.103440,0.000000,653182.958470,686717.490665,-175531.276700,705967.607295
649,0.975560,0.029373,754556.363441,0.000000,653182.958470,686717.490665,118751.993956,705967.607295
650,0.976043,0.004576,826532.829682,0.000000,653182.958470,686717.490665,205496.464349,705967.607295
651,0.977049,-0.018489,888664.622535,0.000000,653182.958470,686717.490665,143557.046084,705967.607295
652,0.978147,0.019819,785037.615161,0.000000,653182.958470,686717.490665,213715.250583,705967.607295
653,0.978780,0.018752,788650.929692,0.000000,653182.958470,686717.490665,-356056.033414,705967.607295
654,0.979677,0.010193,813749.141951,738008.121759,653182.958470,686717.490665,-175250.868464,705967.607295
655,0.981371,0.017083,795559.972325,0.000000,653182.958470,686717.490665,294423.568053,705967.607295
656,0.981507,0.035108,742171.638249,738754.693657,653182.958470,686717.490665,-339570.669490,705967.607295
657,0.982095,0.034754,743766.376321,0.000000,653182.958470,686717.490665,-315203.505992,705967.607295
658,0.983289,0.024118,776705.082031,0.000000,653182.958470,686717.490665,-335492.829914,705967.607295
659,0.983346,0.039797,729232.474821,739505.156689,653182.958470,686717.490665,336612.016803,705967.607295
660,0.984184,0.009098,820352.055060,0.000000,653182.958470,686717.490665,337170.441921,705967.607295
661,0.986204,0.007289,826937.573360,0.000000,653182.958470,686717.490665,299554.056166,705967.607295
662,0.987159,-0.013639,883503.332425,0.000000,653182.958470,686717.490665,220841.967110,705967.607295
663,0.987604,0.017226,800169.435274,0.000000,653182.958470,686717.490665,163123.604943,705967.607295
664,0.989122,0.003515,839524.566239,0.000000,653182.958470,686717.490665,-400344.864354,705967.607295
665,0.989837,0.032556,757079.985243,0.000000,653182.958470,686717.490665,16721.718710,705967.607295
666,0.989915,0.015203,807758.728496,0.000000,653182.958470,686717.490665,-35754.178916,705967.607295
667,0.989975,0.006656,831600.435589,0.000000,653182.958470,686717.490665,-22158.346364,705967.607295
668,0.990112,0.013762,811974.948271,0.000000,653182.958470,686717.490665,-39032.371224,705967.607295
669,0.991460,0.015950,806875.678202,0.000000,653182.958470,686717.490665,68065.140561,705967.607295
670,0.992250,0.008514,828251.926653,743151.726176,653182.958470,686717.490665,680530.057151,705967.607295
671,0.992707,0.003631,841948.831035,743339.574805,653182.958470,686717.490665,-245470.631551,705967.607295
672,0.992900,-0.000885,854246.885699,0.000000,653182.958470,686717.490665,-670012.411924,705967.607295
673,0.993023,-0.007617,872136.866575,0.000000,653182.958470,686717.490665,600212.285040,705967.607295
674,0.994692,-0.003420,862327.774087,0.000000,653182.958470,686717.490665,-279805.437902,705967.607295
675,0.996255,0.039093,742682.513931,0.000000,653182.958470,686717.490665,399160.824462,705967.607295
676,0.997337,0.032637,763171.677889,745243.074604,653182.958470,686717.490665,-253719.175002,705967.607295
677,0.997392,0.010795,825951.427017,745265.840876,653182.958470,686717.490665,65313.360369,705967.607295
678,0.997594,0.039985,741097.687866,0.000000,653182.958470,686717.490665,9779.455762,705967.607295
679,0.997696,0.022038,794525.125072,0.000000,653182.958470,686717.490665,78471.958389,705967.607295
680,0.997794,0.009427,830034.163273,0.000000,653182.958470,686717.490665,54350.086651,705967.607295
681,0.998124,0.028075,777344.728728,0.000000,653182.958470,686717.490665,-128903.258611,705967.607295
682,0.999427,0.008121,834874.595517,0.000000,653182.958470,686717.490665,-353041.186516,705967.607295
683,1.000420,-0.000192,858041.794933,746513.544746,653182.958470,686717.490665,350251.369748,705967.607295
684,1.001509,-0.003038,866385.362681,0.000000,653182.958470,686717.490665,147710.455750,705967.607295
685,1.001691,0.035307,758839.997889,0.000000,653182.958470,686717.490665,67767.742904,705967.607295
686,1.002170,0.042604,736987.251796,0.000000,653182.958470,686717.490665,206502.383509,705967.607295
687,1.003948,-0.000756,862173.107224,0.000000,653182.958470,686717.490665,474196.901994,705967.607295
688,1.004237,0.011770,828577.254154,0.000000,653182.958470,686717.490665,-398860.682789,705967.607295
689,1.004531,0.005750,845219.006275,748210.559934,653182.958470,686717.490665,109945.749396,705967.607295
690,1.004628,-0.006637,878099.984654,0.000000,653182.958470,686717.490665,392831.857246,705967.607295
691,1.009449,0.011433,833530.245481,0.000000,653182.958470,686717.490665,-480537.991260,705967.607295
692,1.009732,0.021347,806156.179263,0.000000,653182.958470,686717.490665,535778.497876,705967.607295
693,1.012565,-0.014881,904920.038102,0.000000,653182.958470,686717.490665,-472535.567410,705967.607295
694,1.013974,0.053165,714218.693632,0.000000,653182.958470,686717.490665,107770.281473,705967.607295
695,1.014464,0.017977,819357.809526,0.000000,653182.958470,686717.490665,-697694.021412,705967.607295
696,1.014763,0.014143,830199.804134,0.000000,653182.958470,686717.490665,-11016.809170,705967.607295
697,1.015167,-0.007095,886952.050454,0.000000,653182.958470,686717.490665,206658.018810,705967.607295
698,1.015264,0.037475,763792.585193,0.000000,653182.958470,686717.490665,-221543.639974,705967.607295
699,1.015680,0.007576,848753.963008,0.000000,653182.958470,686717.490665,274694.020513,705967.607295
700,1.016814,0.016076,826465.657399,0.000000,653182.958470,686717.490665,-239804.491079,705967.607295
701,1.017212,-0.006452,886778.999038,753468.262895,653182.958470,686717.490665,288110.644228,705967.607295
702,1.017901,0.005364,856349.039021,0.000000,653182.958470,686717.490665,-195121.163707,705967.607295
703,1.018255,-0.004853,883414.811153,0.000000,653182.958470,686717.490665,335753.820968,705967.607295
704,1.019011,0.027820,795147.500282,0.000000,653182.958470,686717.490665,-180125.501268,705967.607295
705,1.020319,0.013967,834966.930778,0.000000,653182.958470,686717.490665,-255677.735310,705967.607295
706,1.020670,0.025869,802057.628407,0.000000,653182.958470,686717.490665,-753947.055732,705967.607295
707,1.023179,0.020494,819179.898701,0.000000,653182.958470,686717.490665,-57292.850960,705967.607295
708,1.024389,0.013380,839690.438782,0.000000,653182.958470,686717.490665,-580088.756057,705967.607295
709,1.025696,0.006117,860178.837132,0.000000,653182.958470,686717.490665,151641.664198,705967.607295
710,1.026203,0.003265,868088.696937,0.000000,653182.958470,686717.490665,-458145.764173,705967.607295
711,1.026757,0.026284,805744.582601,0.000000,653182.958470,686717.490665,-127464.107931,705967.607295
712,1.026956,0.014807,837771.435883,0.000000,653182.958470,686717.490665,120088.672328,705967.607295
713,1.028047,0.010436,850420.193837,0.000000,653182.958470,686717.490665,-384734.008125,705967.607295
714,1.028194,0.009816,852193.583750,0.000000,653182.958470,686717.490665,55236.575266,705967.607295
715,1.028698,0.003800,868527.069316,0.000000,653182.958470,686717.490665,-42082.046398,705967.607295
716,1.028768,0.032440,789753.376867,0.000000,653182.958470,686717.490665,-341596.949418,705967.607295
717,1.031144,0.028673,802468.052557,0.000000,653182.958470,686717.490665,534399.153351,705967.607295
718,1.031404,-0.012763,912914.917558,0.000000,653182.958470,686717.490665,486765.245393,705967.607295
719,1.031608,0.007769,860210.662679,0.000000,653182.958470,686717.490665,17067.363357,705967.607295
720,1.032916,0.035373,784633.074418,0.000000,653182.958470,686717.490665,-624031.306515,705967.607295
721,1.035083,0.028630,805735.941393,0.000000,653182.958470,686717.490665,-150680.540922,705967.607295
722,1.035551,0.019217,832332.621285,0.000000,653182.958470,686717.490665,-538842.754201,705967.607295
723,1.035586,0.011769,852533.990172,761143.329594,653182.958470,686717.490665,-40352.871356,705967.607295
724,1.036026,0.010354,856644.607700,0.000000,653182.958470,686717.490665,346156.616517,705967.607295
725,1.036518,0.020697,829013.835101,761534.287643,653182.958470,686717.490665,-386143.290375,705967.607295
726,1.037627,0.002453,878611.842545,0.000000,653182.958470,686717.490665,-451209.876178,705967.607295
727,1.039788,0.008405,864620.287313,0.000000,653182.958470,686717.490665,319116.714422,705967.607295
728,1.040468,0.000493,885749.998232,0.000000,653182.958470,686717.490665,-26860.060843,705967.607295
729,1.042337,-0.007598,907680.248969,0.000000,653182.958470,686717.490665,-115147.075371,705967.607295
730,1.044648,0.034169,797631.255619,0.000000,653182.958470,686717.490665,395087.685505,705967.607295
731,1.044675,0.013469,854827.753455,0.000000,653182.958470,686717.490665,-228811.877679,705967.607295
732,1.045312,0.018443,841930.034777,0.000000,653182.958470,686717.490665,-451015.444006,705967.607295
733,1.047502,0.021953,834051.579256,0.000000,653182.958470,686717.490665,102363.360830,705967.607295
734,1.047587,0.029950,811941.219787,0.000000,653182.958470,686717.490665,-84704.338509,705967.607295
735,1.047632,0.013091,858053.585970,0.000000,653182.958470,686717.490665,-292568.999801,705967.607295
736,1.050033,0.036869,794237.330392,0.000000,653182.958470,686717.490665,-364650.746748,705967.607295
737,1.051943,-0.000567,896735.927382,0.000000,653182.958470,686717.490665,519299.450093,705967.607295
738,1.052860,0.042274,780878.592250,0.000000,653182.958470,686717.490665,-3308.230611,705967.607295
739,1.053537,0.011477,866722.748952,0.000000,653182.958470,686717.490665,-609922.603086,705967.607295
740,1.053619,0.010029,870589.250768,0.000000,653182.958470,686717.490665,22929.954909,705967.607295
741,1.053808,0.017577,850714.699374,0.000000,653182.958470,686717.490665,-473154.979065,705967.607295
742,1.053858,0.054463,745266.841270,768836.281683,653182.958470,686717.490665,-638579.248202,705967.607295
743,1.053924,0.010585,869354.845687,0.000000,653182.958470,686717.490665,-73594.000323,705967.607295
744,1.053952,-0.002800,903829.736169,0.000000,653182.958470,686717.490665,844820.631800,705967.607295
745,1.054137,0.034877,803228.303812,0.000000,653182.958470,686717.490665,-285821.123655,705967.607295
746,1.054454,0.015923,855623.694992,0.000000,653182.958470,686717.490665,-642089.320638,705967.607295
747,1.055950,-0.002266,903900.824291,0.000000,653182.958470,686717.490665,837993.857157,705967.607295
748,1.056052,-0.011566,927153.550784,0.000000,653182.958470,686717.490665,-285701.659464,705967.607295
749,1.057581,0.006661,882262.066710,0.000000,653182.958470,686717.490665,-29176.433359,705967.607295
750,1.058513,0.019646,848713.740907,770804.897652,653182.958470,686717.490665,487487.992159,705967.607295
751,1.060924,0.041346,790168.729897,0.000000,653182.958470,686717.490665,263923.743103,705967.607295
752,1.060984,-0.011826,931202.938051,0.000000,653182.958470,686717.490665,-172141.153933,705967.607295
753,1.061121,0.044028,782546.217728,771909.664161,653182.958470,686717.490665,-104795.036034,705967.607295
754,1.061935,0.023049,842128.977941,0.000000,653182.958470,686717.490665,-379721.734299,705967.607295
755,1.062118,0.023826,840158.654347,772332.242118,653182.958470,686717.490665,93166.775876,705967.607295
756,1.062537,0.030409,822410.126505,772509.773676,653182.958470,686717.490665,-105987.321411,705967.607295
757,1.062784,0.030598,822078.368443,772614.408007,653182.958470,686717.490665,279002.873819,705967.607295
758,1.063451,0.037030,804558.081754,0.000000,653182.958470,686717.490665,44893.153941,705967.607295
759,1.063540,0.020988,848910.362937,0.000000,653182.958470,686717.490665,-324884.649418,705967.607295
760,1.063898,0.005888,888836.382409,0.000000,653182.958470,686717.490665,-134599.202042,705967.607295
761,1.063907,0.014646,866062.572239,0.000000,653182.958470,686717.490665,77567.155986,705967.607295
762,1.065286,0.005787,890096.268702,0.000000,653182.958470,686717.490665,-358348.806501,705967.607295
763,1.066804,0.001097,903122.918976,0.000000,653182.958470,686717.490665,197611.172546,705967.607295
764,1.067354,0.009880,881048.217988,0.000000,653182.958470,686717.490665,89163.871793,705967.607295
765,1.068793,-0.029831,979463.865291,0.000000,653182.958470,686717.490665,69266.355456,705967.607295
766,1.070729,-0.000963,911082.662992,0.000000,653182.958470,686717.490665,27348.012014,705967.607295
767,1.071502,0.024991,844159.791018,0.000000,653182.958470,686717.490665,-39463.758651,705967.607295
768,1.071602,0.028304,835230.424318,0.000000,653182.958470,686717.490665,132578.864877,705967.607295
769,1.071983,0.015173,870653.033442,0.000000,653182.958470,686717.490665,-399851.754979,705967.607295
770,1.072199,0.020604,856461.458166,0.000000,653182.958470,686717.490665,179180.731795,705967.607295
771,1.072809,-0.007014,927557.175701,0.000000,653182.958470,686717.490665,11993.376383,705967.607295
772,1.073630,0.025097,845490.121926,0.000000,653182.958470,686717.490665,653495.729003,705967.607295
773,1.073933,0.035012,818527.728892,0.000000,653182.958470,686717.490665,161823.261213,705967.607295
774,1.075933,0.025273,846765.805188,0.000000,653182.958470,686717.490665,-313648.632362,705967.607295
775,1.076715,0.011891,882664.324772,0.000000,653182.958470,686717.490665,-635044.747969,705967.607295
776,1.076724,-0.008233,933251.150319,0.000000,653182.958470,686717.490665,-167284.785111,705967.607295
777,1.077936,0.017261,869569.934577,0.000000,653182.958470,686717.490665,-80787.161260,705967.607295
778,1.079321,0.007241,896473.545944,0.000000,653182.958470,686717.490665,832979.375979,705967.607295
779,1.080384,0.025055,850717.890095,0.000000,653182.958470,686717.490665,612574.512253,705967.607295
780,1.080552,0.008568,893973.845360,0.000000,653182.958470,686717.490665,498969.081624,705967.607295
781,1.081948,0.005431,902940.905515,0.000000,653182.958470,686717.490665,-76876.325910,705967.607295
782,1.082804,-0.003213,925124.444133,0.000000,653182.958470,686717.490665,-229459.801856,705967.607295
783,1.083201,0.025800,850848.124759,781301.551458,653182.958470,686717.490665,-718417.575075,705967.607295
784,1.084291,0.061825,748940.829797,0.000000,653182.958470,686717.490665,377369.406517,705967.607295
785,1.084811,0.022367,861208.554353,0.000000,653182.958470,686717.490665,72436.473925,705967.607295
786,1.084956,0.034120,829590.972939,0.000000,653182.958470,686717.490665,135844.184847,705967.607295
787,1.085357,0.025874,852274.079360,782222.197191,653182.958470,686717.490665,-273994.171352,705967.607295
788,1.087469,-0.006315,935951.418541,0.000000,653182.958470,686717.490665,-203537.733039,705967.607295
789,1.087835,-0.001905,925391.370182,783281.414481,653182.958470,686717.490665,-122465.667372,705967.607295
790,1.088464,0.012832,888758.594775,0.000000,653182.958470,686717.490665,-35847.254890,705967.607295
791,1.089716,0.028143,849478.983904,0.000000,653182.958470,686717.490665,301278.926278,705967.607295
792,1.089952,0.038245,822076.032591,0.000000,653182.958470,686717.490665,297088.191434,705967.607295
793,1.090117,0.030232,844155.676299,0.000000,653182.958470,686717.490665,-213006.770648,705967.607295
794,1.090357,0.005929,907650.506697,0.000000,653182.958470,686717.490665,192432.777444,705967.607295
795,1.090712,0.021846,866970.424513,0.000000,653182.958470,686717.490665,-167488.996729,705967.607295
796,1.091355,0.013846,888244.914406,0.000000,653182.958470,686717.490665,560841.261484,705967.607295
797,1.091911,0.009640,899381.997360,0.000000,653182.958470,686717.490665,595634.761012,705967.607295
798,1.092238,0.015527,884555.438940,785164.814165,653182.958470,686717.490665,111287.038610,705967.607295
799,1.092503,0.003967,914079.420476,0.000000,653182.958470,686717.490665,-426199.539506,705967.607295
800,1.092887,0.036764,828456.029870,0.000000,653182.958470,686717.490665,288938.161287,705967.607295
801,1.093026,0.019433,875000.209551,0.000000,653182.958470,686717.490665,500363.585364,705967.607295
802,1.094405,0.010254,899606.148217,0.000000,653182.958470,686717.490665,-209038.504236,705967.607295
803,1.096198,0.019689,876658.980073,0.000000,653182.958470,686717.490665,310702.749480,705967.607295
804,1.096230,0.019681,876703.623866,0.000000,653182.958470,686717.490665,3147.514718,705967.607295
805,1.097405,0.013303,893995.889809,0.000000,653182.958470,686717.490665,-195190.576669,705967.607295
806,1.097493,0.032732,843007.158643,0.000000,653182.958470,686717.490665,199052.393084,705967.607295
807,1.097631,-0.018235,971321.573245,0.000000,653182.958470,686717.490665,-111159.020897,705967.607295
808,1.098182,-0.001537,931643.097584,0.000000,653182.958470,686717.490665,505981.007810,705967.607295
809,1.099019,-0.000842,930517.001826,0.000000,653182.958470,686717.490665,-666940.215787,705967.607295
810,1.099057,0.016743,886368.536411,0.000000,653182.958470,686717.490665,1251787.116989,705967.607295
811,1.099121,0.041714,819607.099047,0.000000,653182.958470,686717.490665,99792.280162,705967.607295
812,1.101345,0.031435,849428.910525,0.000000,653182.958470,686717.490665,-138234.058012,705967.607295
813,1.101439,0.009514,906477.984593,0.000000,653182.958470,686717.490665,516975.382612,705967.607295
814,1.103606,0.004182,921316.219718,0.000000,653182.958470,686717.490665,295321.638592,705967.607295
815,1.104546,0.007937,912631.255428,0.000000,653182.958470,686717.490665,-281637.579364,705967.607295
816,1.104827,0.024888,869416.546419,0.000000,653182.958470,686717.490665,-154482.859186,705967.607295
817,1.106119,0.018349,887350.256634,0.000000,653182.958470,686717.490665,-67443.725423,705967.607295
818,1.106869,0.021964,878551.880805,0.000000,653182.958470,686717.490665,190842.140377,705967.607295
819,1.109278,0.006054,920635.041359,0.000000,653182.958470,686717.490665,7830.207511,705967.607295
820,1.109685,0.028513,863469.831667,0.000000,653182.958470,686717.490665,-227400.840197,705967.607295
821,1.109852,0.009705,911943.808109,0.000000,653182.958470,686717.490665,-221814.314696,705967.607295
822,1.110409,0.007503,917827.858348,0.000000,653182.958470,686717.490665,-661387.999777,705967.607295
823,1.112795,0.026861,870123.151365,0.000000,653182.958470,686717.490665,-416553.944172,705967.607295
824,1.113613,0.009801,914347.765451,0.000000,653182.958470,686717.490665,359682.088992,705967.607295
825,1.113617,0.040508,834195.596069,0.000000,653182.958470,686717.490665,324121.473850,705967.607295
826,1.115391,0.001340,936447.985909,0.000000,653182.958470,686717.490665,122503.245074,705967.607295
827,1.115458,0.006695,923352.001143,0.000000,653182.958470,686717.490665,-446582.459859,705967.607295
828,1.115460,0.001042,937222.167205,0.000000,653182.958470,686717.490665,-863951.771706,705967.607295
829,1.116639,0.006868,923747.969003,0.000000,653182.958470,686717.490665,314538.016741,705967.607295
830,1.116988,0.040292,837375.473872,0.000000,653182.958470,686717.490665,-194433.321652,705967.607295
831,1.121372,0.003779,934605.582839,0.000000,653182.958470,686717.490665,-32407.453033,705967.607295
832,1.121555,0.029575,869472.210808,0.000000,653182.958470,686717.490665,12284.843394,705967.607295
833,1.121948,0.026492,877813.721881,0.000000,653182.958470,686717.490665,-239855.915790,705967.607295
834,1.125046,0.007750,927405.800996,0.000000,653182.958470,686717.490665,98519.780148,705967.607295
835,1.126073,0.027450,878341.291875,0.000000,653182.958470,686717.490665,-285624.944904,705967.607295
836,1.128971,0.043066,839006.686780,0.000000,653182.958470,686717.490665,779802.507343,705967.607295
837,1.130926,0.033651,865688.320678,801815.687508,653182.958470,686717.490665,597543.718421,705967.607295
838,1.132714,0.010170,926761.032783,0.000000,653182.958470,686717.490665,625504.052495,705967.607295
839,1.133000,-0.007544,969590.718668,0.000000,653182.958470,686717.490665,306506.594069,705967.607295
840,1.135117,0.028515,882180.345200,803628.880201,653182.958470,686717.490665,-807425.630289,705967.607295
841,1.135786,0.024090,894034.399672,0.000000,653182.958470,686717.490665,-413923.961266,705967.607295
842,1.136075,0.036445,862136.629331,0.000000,653182.958470,686717.490665,200087.446124,705967.607295
843,1.137759,0.006458,939313.134668,0.000000,653182.958470,686717.490665,528661.168712,705967.607295
844,1.137930,0.022432,899788.198099,0.000000,653182.958470,686717.490665,-492028.755573,705967.607295
845,1.139124,0.006126,941050.584073,0.000000,653182.958470,686717.490665,-221578.527476,705967.607295
846,1.139603,0.003588,947512.583926,0.000000,653182.958470,686717.490665,547563.673946,705967.607295
847,1.143485,0.004597,947712.866657,0.000000,653182.958470,686717.490665,-113677.785783,705967.607295
848,1.144669,0.021331,907359.952611,0.000000,653182.958470,686717.490665,450296.160692,705967.607295
849,1.146368,0.023146,903992.086444,0.000000,653182.958470,686717.490665,-200031.145784,705967.607295
850,1.147984,0.042266,855574.994082,0.000000,653182.958470,686717.490665,690859.002635,705967.607295
851,1.148059,0.051451,830769.981659,0.000000,653182.958470,686717.490665,235290.468886,705967.607295
852,1.149952,0.012478,933003.564276,0.000000,653182.958470,686717.490665,420974.541130,705967.607295
853,1.150990,0.031542,885899.130543,0.000000,653182.958470,686717.490665,8999.810512,705967.607295
854,1.151670,0.013108,932645.746510,0.000000,653182.958470,686717.490665,101804.919985,705967.607295
855,1.151774,-0.003245,971905.449117,0.000000,653182.958470,686717.490665,296366.247404,705967.607295
856,1.152244,0.003957,955162.093126,0.000000,653182.958470,686717.490665,351463.996706,705967.607295
857,1.152388,0.022498,909884.785941,0.000000,653182.958470,686717.490665,-318751.863957,705967.607295
858,1.153755,0.012426,935744.108963,0.000000,653182.958470,686717.490665,-199574.029373,705967.607295
859,1.155002,0.000633,964907.411890,812256.740211,653182.958470,686717.490665,-505407.414391,705967.607295
860,1.155334,0.001641,962742.882945,0.000000,653182.958470,686717.490665,133571.729631,705967.607295
861,1.158945,0.020744,918868.001491,0.000000,653182.958470,686717.490665,409667.589362,705967.607295
862,1.163349,-0.009901,994911.969352,0.000000,653182.958470,686717.490665,938267.702931,705967.607295
863,1.165058,0.053348,838666.064199,0.000000,653182.958470,686717.490665,-20793.085192,705967.607295
864,1.165807,0.010739,948052.152271,0.000000,653182.958470,686717.490665,-579308.114472,705967.607295
865,1.167054,0.003430,966314.396143,0.000000,653182.958470,686717.490665,-263415.841912,705967.607295
866,1.167070,0.029009,903900.242050,817510.883807,653182.958470,686717.490665,-207895.627524,705967.607295
867,1.168807,0.009257,953634.337290,0.000000,653182.958470,686717.490665,-931937.401283,705967.607295
868,1.170633,0.002409,971091.904640,0.000000,653182.958470,686717.490665,-394809.044596,705967.607295
869,1.172920,0.011403,951266.537916,0.000000,653182.958470,686717.490665,-136234.050005,705967.607295
870,1.174646,0.008006,960536.278266,0.000000,653182.958470,686717.490665,459711.094278,705967.607295
