#Portfolio,RiskClass,RiskType,PLDate1,PLDate2,PLAmount
All,FX,All,2018-01-12,2018-01-29,-462448.525907
All,FX,All,2018-01-16,2018-01-30,-335396.343812
All,FX,All,2018-01-17,2018-01-31,-555587.484011
All,FX,All,2018-01-18,2018-02-01,-640762.794269
All,FX,All,2018-01-19,2018-02-02,-564407.271838
All,FX,All,2018-01-22,2018-02-05,-248872.966472
All,FX,All,2018-01-23,2018-02-06,-180897.356986
All,FX,All,2018-01-24,2018-02-07,346733.403870
All,FX,All,2018-01-25,2018-02-08,357328.123640
All,FX,All,2018-01-26,2018-02-09,445721.200056
All,FX,All,2018-01-29,2018-02-12,218528.487669
All,FX,All,2018-01-30,2018-02-13,120384.476043
All,FX,All,2018-01-31,2018-02-14,-69415.596730
All,FX,All,2018-02-01,2018-02-15,14719.866015
All,FX,All,2018-02-02,2018-02-16,128285.173287
All,FX,All,2018-02-05,2018-02-20,69115.096311
All,FX,All,2018-02-06,2018-02-21,218420.291859
All,FX,All,2018-02-07,2018-02-22,-158721.067232
All,FX,All,2018-02-08,2018-02-23,-108073.097619
All,FX,All,2018-02-09,2018-02-26,-194341.138538
All,FX,All,2018-02-12,2018-02-27,137380.590947
All,FX,All,2018-02-13,2018-02-28,377846.868323
All,FX,All,2018-02-14,2018-03-01,439451.509881
All,FX,All,2018-02-15,2018-03-02,448731.323218
All,FX,All,2018-02-16,2018-03-05,171520.503542
All,FX,All,2018-02-20,2018-03-06,-156051.649660
All,FX,All,2018-02-21,2018-03-07,-299920.661113
All,FX,All,2018-02-22,2018-03-08,43522.445133
All,FX,All,2018-02-23,2018-03-09,-36157.231742
All,FX,All,2018-02-26,2018-03-12,-43474.194085
All,FX,All,2018-02-27,2018-03-13,-370642.372051
All,FX,All,2018-02-28,2018-03-14,-408924.664235
All,FX,All,2018-03-01,2018-03-15,-86596.370405
All,FX,All,2018-03-02,2018-03-16,65211.291128
All,FX,All,2018-03-05,2018-03-19,0.000000
All,FX,All,2018-03-06,2018-03-20,386737.499525
All,FX,All,2018-03-07,2018-03-21,175235.108036
All,FX,All,2018-03-08,2018-03-22,21729.067084
All,FX,All,2018-03-09,2018-03-23,-108605.215283
All,FX,All,2018-03-12,2018-03-26,-250346.677599
All,FX,All,2018-03-13,2018-03-27,-32799.582489
All,FX,All,2018-03-14,2018-03-28,138230.192623
All,FX,All,2018-03-15,2018-03-29,3618.837492
All,FX,All,2018-03-20,2018-04-03,-64820.039351
All,FX,All,2018-03-21,2018-04-04,145164.325265
All,FX,All,2018-03-22,2018-04-05,151991.174671
All,FX,All,2018-03-23,2018-04-06,167145.224332
All,FX,All,2018-03-26,2018-04-09,289089.597064
All,FX,All,2018-03-27,2018-04-10,113102.476276
All,FX,All,2018-03-28,2018-04-11,-137583.541469
All,FX,All,2018-03-29,2018-04-12,-61512.668440
All,FX,All,2018-04-03,2018-04-17,-238198.465053
All,FX,All,2018-04-04,2018-04-18,-227510.856437
All,FX,All,2018-04-05,2018-04-19,-255616.446715
All,FX,All,2018-04-06,2018-04-20,-10839.174066
All,FX,All,2018-04-09,2018-04-23,264533.186029
All,FX,All,2018-04-10,2018-04-24,294393.682180
All,FX,All,2018-04-11,2018-04-25,498356.220771
All,FX,All,2018-04-12,2018-04-26,543896.417805
All,FX,All,2018-04-13,2018-04-27,489687.895946
All,FX,All,2018-04-16,2018-04-30,731889.160833
All,FX,All,2018-04-17,2018-05-01,927826.863316
All,FX,All,2018-04-18,2018-05-02,1037239.612071
All,FX,All,2018-04-19,2018-05-03,878894.879761
All,FX,All,2018-04-20,2018-05-04,806008.993809
All,FX,All,2018-04-24,2018-05-08,914011.286417
All,FX,All,2018-04-25,2018-05-09,772637.209503
All,FX,All,2018-04-26,2018-05-10,462817.818526
All,FX,All,2018-04-27,2018-05-11,456692.637904
All,FX,All,2018-04-30,2018-05-14,373046.713140
All,FX,All,2018-05-01,2018-05-15,384471.319329
All,FX,All,2018-05-02,2018-05-16,362091.812906
All,FX,All,2018-05-03,2018-05-17,483118.710423
All,FX,All,2018-05-04,2018-05-18,453819.103653
All,FX,All,2018-05-08,2018-05-22,216380.458351
All,FX,All,2018-05-09,2018-05-23,386885.807675
All,FX,All,2018-05-10,2018-05-24,494202.266014
All,FX,All,2018-05-11,2018-05-25,737804.489636
All,FX,All,2018-05-14,2018-05-29,985839.453173
All,FX,All,2018-05-15,2018-05-30,438699.754900
All,FX,All,2018-05-16,2018-05-31,284761.361259
All,FX,All,2018-05-17,2018-06-01,343472.801413
All,FX,All,2018-05-18,2018-06-04,204406.555027
All,FX,All,2018-05-21,2018-06-05,183814.326867
All,FX,All,2018-05-22,2018-06-06,13858.071527
All,FX,All,2018-05-23,2018-06-07,-258015.197381
All,FX,All,2018-05-24,2018-06-08,-124094.060332
All,FX,All,2018-05-25,2018-06-11,-329027.859303
All,FX,All,2018-05-29,2018-06-12,-512575.500590
All,FX,All,2018-05-30,2018-06-13,-319043.180192
All,FX,All,2018-05-31,2018-06-14,312985.218008
All,FX,All,2018-06-01,2018-06-15,126886.755487
All,FX,All,2018-06-04,2018-06-18,189233.279882
All,FX,All,2018-06-05,2018-06-19,323985.406784
All,FX,All,2018-06-06,2018-06-20,509044.267976
All,FX,All,2018-06-07,2018-06-21,496303.020855
All,FX,All,2018-06-08,2018-06-22,280394.735899
All,FX,All,2018-06-11,2018-06-25,201036.765271
All,FX,All,2018-06-12,2018-06-26,245287.296278
All,FX,All,2018-06-13,2018-06-27,603465.903300
All,FX,All,2018-06-14,2018-06-28,0.000000
All,FX,All,2018-06-15,2018-06-29,-191219.826858
All,FX,All,2018-06-18,2018-07-02,-41023.306705
All,FX,All,2018-06-19,2018-07-03,-170454.922330
All,FX,All,2018-06-20,2018-07-05,-299549.273413
All,FX,All,2018-06-21,2018-07-06,-361783.797571
All,FX,All,2018-06-22,2018-07-09,-236599.063614
All,FX,All,2018-06-25,2018-07-10,-99835.944828
All,FX,All,2018-06-26,2018-07-11,-65097.338499
All,FX,All,2018-06-27,2018-07-12,-299064.677870
All,FX,All,2018-06-28,2018-07-13,-289270.405623
All,FX,All,2018-06-29,2018-07-16,-61865.754514
All,FX,All,2018-07-02,2018-07-17,-58197.528702
All,FX,All,2018-07-03,2018-07-18,48005.607110
All,FX,All,2018-07-05,2018-07-19,120364.853889
All,FX,All,2018-07-06,2018-07-20,69111.249674
All,FX,All,2018-07-09,2018-07-23,148641.580730
All,FX,All,2018-07-10,2018-07-24,145082.484913
All,FX,All,2018-07-11,2018-07-25,-133917.267910
All,FX,All,2018-07-12,2018-07-26,75534.255262
All,FX,All,2018-07-13,2018-07-27,72176.713600
All,FX,All,2018-07-16,2018-07-30,6888.462888
All,FX,All,2018-07-17,2018-07-31,-72033.606050
All,FX,All,2018-07-18,2018-08-01,-54774.144661
All,FX,All,2018-07-19,2018-08-02,150699.063834
All,FX,All,2018-07-20,2018-08-03,393010.587511
All,FX,All,2018-07-23,2018-08-06,357697.392009
All,FX,All,2018-07-24,2018-08-07,219992.836269
All,FX,All,2018-07-25,2018-08-08,296655.540429
All,FX,All,2018-07-26,2018-08-09,297938.452491
All,FX,All,2018-07-27,2018-08-10,634285.856292
All,FX,All,2018-07-30,2018-08-13,767883.758649
All,FX,All,2018-07-31,2018-08-14,897472.967377
All,FX,All,2018-08-01,2018-08-15,816285.663802
All,FX,All,2018-08-02,2018-08-16,534980.406779
All,FX,All,2018-08-03,2018-08-17,333396.026059
All,FX,All,2018-08-06,2018-08-20,183495.757843
All,FX,All,2018-08-07,2018-08-21,71649.203976
All,FX,All,2018-08-08,2018-08-22,34150.362632
All,FX,All,2018-08-09,2018-08-23,-30512.118811
All,FX,All,2018-08-10,2018-08-24,-536990.387744
All,FX,All,2018-08-14,2018-08-28,-884244.095663
All,FX,All,2018-08-15,2018-08-29,-911041.620057
All,FX,All,2018-08-16,2018-08-30,-736261.300151
All,FX,All,2018-08-17,2018-08-31,-423847.286932
All,FX,All,2018-08-20,2018-09-04,-256651.993881
All,FX,All,2018-08-21,2018-09-05,-146353.728602
All,FX,All,2018-08-22,2018-09-06,-61399.357617
All,FX,All,2018-08-23,2018-09-07,-40725.075881
All,FX,All,2018-08-24,2018-09-10,71790.786734
All,FX,All,2018-08-28,2018-09-12,175450.334219
All,FX,All,2018-08-29,2018-09-13,44769.765794
All,FX,All,2018-08-30,2018-09-14,96112.066336
All,FX,All,2018-08-31,2018-09-17,-197957.172256
All,FX,All,2018-09-04,2018-09-18,-218030.662240
All,FX,All,2018-09-05,2018-09-19,-109459.101368
All,FX,All,2018-09-06,2018-09-20,-389676.118324
All,FX,All,2018-09-07,2018-09-21,-489378.563788
All,FX,All,2018-09-10,2018-09-24,-385362.132393
All,FX,All,2018-09-11,2018-09-25,-409709.203140
All,FX,All,2018-09-12,2018-09-26,-280423.717267
All,FX,All,2018-09-13,2018-09-27,123789.374811
All,FX,All,2018-09-14,2018-09-28,58163.677185
All,FX,All,2018-09-17,2018-10-01,264586.109009
All,FX,All,2018-09-18,2018-10-02,305463.416337
All,FX,All,2018-09-19,2018-10-03,497839.409680
All,FX,All,2018-09-20,2018-10-04,672037.303411
All,FX,All,2018-09-21,2018-10-05,577146.746638
All,FX,All,2018-09-24,2018-10-09,660012.434387
All,FX,All,2018-09-25,2018-10-10,640558.520752
All,FX,All,2018-09-26,2018-10-11,365988.610433
All,FX,All,2018-09-27,2018-10-12,202026.690607
All,FX,All,2018-09-28,2018-10-15,75122.074837
All,FX,All,2018-10-01,2018-10-16,10216.636973
All,FX,All,2018-10-02,2018-10-17,118891.225509
All,FX,All,2018-10-03,2018-10-18,67524.491560
All,FX,All,2018-10-04,2018-10-19,0.000000
All,FX,All,2018-10-05,2018-10-22,149135.975700
All,FX,All,2018-10-09,2018-10-23,43936.313478
All,FX,All,2018-10-10,2018-10-24,332089.946455
All,FX,All,2018-10-11,2018-10-25,566107.203339
All,FX,All,2018-10-12,2018-10-26,404697.592918
All,FX,All,2018-10-15,2018-10-29,538138.527296
All,FX,All,2018-10-16,2018-10-30,595763.531923
All,FX,All,2018-10-17,2018-10-31,493949.462282
All,FX,All,2018-10-18,2018-11-01,107791.702389
All,FX,All,2018-10-19,2018-11-02,325125.294873
All,FX,All,2018-10-22,2018-11-05,151755.894214
All,FX,All,2018-10-23,2018-11-06,118113.623690
All,FX,All,2018-10-24,2018-11-07,-90472.586541
All,FX,All,2018-10-25,2018-11-08,33458.808076
All,FX,All,2018-10-26,2018-11-09,177796.907931
All,FX,All,2018-10-29,2018-11-13,207373.834018
All,FX,All,2018-10-30,2018-11-14,86756.024480
All,FX,All,2018-10-31,2018-11-15,-43255.322987
All,FX,All,2018-11-01,2018-11-16,-26849.519387
All,FX,All,2018-11-02,2018-11-19,-167484.580289
All,FX,All,2018-11-05,2018-11-20,93941.157240
All,FX,All,2018-11-06,2018-11-21,107557.640407
All,FX,All,2018-11-07,2018-11-23,221837.633339
All,FX,All,2018-11-08,2018-11-26,86894.045428
All,FX,All,2018-11-09,2018-11-27,126711.009904
All,FX,All,2018-11-13,2018-11-28,-192636.584227
All,FX,All,2018-11-14,2018-11-29,-212925.193113
All,FX,All,2018-11-15,2018-11-30,29990.100916
All,FX,All,2018-11-16,2018-12-03,171322.091061
All,FX,All,2018-11-19,2018-12-04,279616.753814
All,FX,All,2018-11-20,2018-12-05,66887.178301
All,FX,All,2018-11-21,2018-12-06,26791.430015
All,FX,All,2018-11-23,2018-12-07,-96744.382562
All,FX,All,2018-11-26,2018-12-10,-73309.135574
All,FX,All,2018-11-27,2018-12-11,-76364.497953
All,FX,All,2018-11-28,2018-12-12,-3343.218404
All,FX,All,2018-11-29,2018-12-13,73726.803848
All,FX,All,2018-11-30,2018-12-14,19973.033819
All,FX,All,2018-12-03,2018-12-17,16699.007665
All,FX,All,2018-12-04,2018-12-18,-40045.785497
All,FX,All,2018-12-05,2018-12-19,-86756.024480
All,FX,All,2018-12-06,2018-12-20,-184023.444418
All,FX,All,2018-12-07,2018-12-21,20082.138818
All,FX,All,2018-12-10,2018-12-24,-106897.927483
All,FX,All,2018-12-12,2018-12-27,-163836.325903
All,FX,All,2018-12-13,2018-12-28,-200570.304379
All,FX,All,2018-12-14,2018-12-31,-412495.899225
All,FX,All,2018-12-17,2019-01-02,10013.718862
All,FX,All,2018-12-18,2019-01-03,-86884.172227
All,FX,All,2018-12-19,2019-01-04,-46852.991828
All,FX,All,2018-12-20,2019-01-07,-74072.859825
All,FX,All,2018-12-21,2019-01-08,-183960.659210
All,FX,All,2018-12-24,2019-01-09,-365449.368509
All,FX,All,2018-12-27,2019-01-11,-97507.542776
All,FX,All,2018-12-28,2019-01-14,-87510.597364
All,FX,All,2018-12-31,2019-01-15,145077.729591
All,FX,All,2019-01-02,2019-01-16,-146817.887582
All,FX,All,2019-01-03,2019-01-17,0.000000
All,FX,All,2019-01-04,2019-01-18,83799.556356
All,FX,All,2019-01-07,2019-01-22,303790.463318
All,FX,All,2019-01-08,2019-01-23,161558.025903
All,FX,All,2019-01-09,2019-01-24,614482.616423
All,FX,All,2019-01-10,2019-01-25,240180.670947
All,FX,All,2019-01-11,2019-01-28,107952.437894
All,FX,All,2019-01-14,2019-01-29,114778.459385
All,FX,All,2019-01-15,2019-01-30,-164509.625872
All,FX,All,2019-01-16,2019-01-31,-117372.888307
All,FX,All,2019-01-17,2019-02-01,-157525.212312
All,FX,All,2019-01-18,2019-02-04,-197205.051213
All,FX,All,2019-01-22,2019-02-05,-147001.347398
All,FX,All,2019-01-23,2019-02-06,46863.657203
All,FX,All,2019-01-24,2019-02-07,-109739.896637
All,FX,All,2019-01-25,2019-02-08,197970.022319
All,FX,All,2019-01-28,2019-02-11,396618.799000
All,FX,All,2019-01-29,2019-02-12,275742.507260
All,FX,All,2019-01-30,2019-02-13,567205.729100
All,FX,All,2019-01-31,2019-02-14,393932.936343
All,FX,All,2019-02-01,2019-02-15,421206.065232
All,FX,All,2019-02-04,2019-02-19,259106.694165
All,FX,All,2019-02-05,2019-02-20,201463.356311
All,FX,All,2019-02-06,2019-02-21,66841.573406
All,FX,All,2019-02-07,2019-02-22,10013.718862
All,FX,All,2019-02-08,2019-02-25,-69992.762724
All,FX,All,2019-02-11,2019-02-26,-318379.348295
All,FX,All,2019-02-12,2019-02-27,-109938.790877
All,FX,All,2019-02-13,2019-02-28,-281549.143529
All,FX,All,2019-02-14,2019-03-01,-212636.546218
All,FX,All,2019-02-15,2019-03-04,-119594.546793
All,FX,All,2019-02-19,2019-03-05,83390.870758
All,FX,All,2019-02-20,2019-03-06,80037.080754
All,FX,All,2019-02-21,2019-03-07,373464.029191
All,FX,All,2019-02-22,2019-03-08,266941.613785
All,FX,All,2019-02-25,2019-03-11,280638.935942
All,FX,All,2019-02-26,2019-03-12,284983.452507
All,FX,All,2019-02-27,2019-03-13,110351.295720
All,FX,All,2019-02-28,2019-03-14,170562.304666
All,FX,All,2019-03-01,2019-03-15,137212.333210
All,FX,All,2019-03-04,2019-03-18,13342.539321
All,FX,All,2019-03-05,2019-03-19,-116417.126267
All,FX,All,2019-03-06,2019-03-20,-276043.679837
All,FX,All,2019-03-07,2019-03-21,-467561.745009
All,FX,All,2019-03-08,2019-03-22,-185178.363923
All,FX,All,2019-03-11,2019-03-25,-162158.695020
All,FX,All,2019-03-12,2019-03-26,59770.267741
All,FX,All,2019-03-13,2019-03-27,213214.624731
All,FX,All,2019-03-14,2019-03-28,192854.375730
All,FX,All,2019-03-15,2019-03-29,279812.498935
All,FX,All,2019-03-18,2019-04-01,320075.735255
All,FX,All,2019-03-19,2019-04-02,387372.988152
All,FX,All,2019-03-20,2019-04-03,473384.841795
All,FX,All,2019-03-21,2019-04-04,404851.577719
All,FX,All,2019-03-22,2019-04-05,252905.885348
All,FX,All,2019-03-25,2019-04-08,136436.069727
All,FX,All,2019-03-26,2019-04-09,13255.343008
All,FX,All,2019-03-27,2019-04-10,-72765.005687
All,FX,All,2019-03-28,2019-04-11,-59461.446858
All,FX,All,2019-03-29,2019-04-12,-221080.397623
All,FX,All,2019-04-01,2019-04-15,-253963.497477
All,FX,All,2019-04-02,2019-04-16,-194464.557394
All,FX,All,2019-04-03,2019-04-17,-168511.954526
All,FX,All,2019-04-04,2019-04-18,-29704.032172
All,FX,All,2019-04-09,2019-04-23,82808.571626
All,FX,All,2019-04-10,2019-04-24,311676.152884
All,FX,All,2019-04-11,2019-04-25,317770.181281
All,FX,All,2019-04-12,2019-04-26,410315.468782
All,FX,All,2019-04-15,2019-04-29,326041.701955
All,FX,All,2019-04-16,2019-04-30,172533.303197
All,FX,All,2019-04-17,2019-05-01,265855.749593
All,FX,All,2019-04-18,2019-05-02,138758.961643
All,FX,All,2019-04-23,2019-05-07,102394.324041
All,FX,All,2019-04-24,2019-05-08,-95147.085750
All,FX,All,2019-04-25,2019-05-09,-219406.478568
All,FX,All,2019-04-26,2019-05-10,-230885.214547
All,FX,All,2019-04-29,2019-05-13,-95423.861788
All,FX,All,2019-04-30,2019-05-14,3298.597162
All,FX,All,2019-05-01,2019-05-15,-16467.128947
All,FX,All,2019-05-02,2019-05-16,13153.082423
All,FX,All,2019-05-03,2019-05-17,122516.851938
All,FX,All,2019-05-07,2019-05-21,75706.404350
All,FX,All,2019-05-08,2019-05-22,104012.041462
All,FX,All,2019-05-09,2019-05-23,98980.117676
All,FX,All,2019-05-10,2019-05-24,79317.565476
All,FX,All,2019-05-13,2019-05-28,168360.636125
All,FX,All,2019-05-14,2019-05-29,214384.770598
All,FX,All,2019-05-15,2019-05-30,194420.979902
All,FX,All,2019-05-16,2019-05-31,-26294.405274
All,FX,All,2019-05-17,2019-06-03,-220456.603270
All,FX,All,2019-05-20,2019-06-04,-207022.169254
All,FX,All,2019-05-21,2019-06-05,-157590.313724
All,FX,All,2019-05-22,2019-06-06,-326684.324358
All,FX,All,2019-05-23,2019-06-07,-401169.013914
All,FX,All,2019-05-24,2019-06-10,-286752.821920
All,FX,All,2019-05-28,2019-06-11,-449688.621086
All,FX,All,2019-05-29,2019-06-12,-412569.230644
All,FX,All,2019-05-30,2019-06-13,-386288.344975
All,FX,All,2019-05-31,2019-06-14,-65794.837357
All,FX,All,2019-06-03,2019-06-17,59514.925394
All,FX,All,2019-06-04,2019-06-18,152230.611651
All,FX,All,2019-06-05,2019-06-19,-13203.273759
All,FX,All,2019-06-06,2019-06-20,-46435.557932
All,FX,All,2019-06-07,2019-06-21,-90011.096358
All,FX,All,2019-06-10,2019-06-24,-213021.582970
All,FX,All,2019-06-11,2019-06-25,-86667.528025
All,FX,All,2019-06-12,2019-06-26,-205898.613654
All,FX,All,2019-06-13,2019-06-27,-235521.176767
All,FX,All,2019-06-14,2019-06-28,-415436.864310
All,FX,All,2019-06-17,2019-07-01,-171584.786215
All,FX,All,2019-06-18,2019-07-02,-240339.341521
All,FX,All,2019-06-19,2019-07-03,-132092.038171
All,FX,All,2019-06-20,2019-07-05,179391.820189
All,FX,All,2019-06-21,2019-07-08,404621.417641
All,FX,All,2019-06-24,2019-07-09,499559.228513
All,FX,All,2019-06-25,2019-07-10,300889.656347
All,FX,All,2019-06-26,2019-07-11,304336.661268
All,FX,All,2019-06-27,2019-07-12,254142.378022
All,FX,All,2019-06-28,2019-07-15,294303.584523
All,FX,All,2019-07-01,2019-07-16,189187.073810
All,FX,All,2019-07-02,2019-07-17,162652.858086
All,FX,All,2019-07-03,2019-07-18,0.000000
All,FX,All,2019-07-05,2019-07-19,6603.860402
All,FX,All,2019-07-08,2019-07-22,9895.791487
All,FX,All,2019-07-09,2019-07-23,145056.928724
All,FX,All,2019-07-10,2019-07-24,294533.139934
All,FX,All,2019-07-11,2019-07-25,281359.014676
All,FX,All,2019-07-12,2019-07-26,381262.948299
All,FX,All,2019-07-15,2019-07-29,301321.391487
All,FX,All,2019-07-16,2019-07-30,148403.583028
All,FX,All,2019-07-17,2019-07-31,389540.295348
All,FX,All,2019-07-18,2019-08-01,510848.749606
All,FX,All,2019-07-19,2019-08-02,300408.193870
All,FX,All,2019-07-22,2019-08-05,23082.413510
All,FX,All,2019-07-23,2019-08-06,-124661.584758
All,FX,All,2019-07-24,2019-08-07,-157274.290368
All,FX,All,2019-07-25,2019-08-08,-88525.963441
All,FX,All,2019-07-26,2019-08-09,-193101.184690
All,FX,All,2019-07-29,2019-08-12,-183548.018358
All,FX,All,2019-07-30,2019-08-13,-39375.600534
All,FX,All,2019-07-31,2019-08-14,-162901.807349
All,FX,All,2019-08-01,2019-08-15,-55429.597459
All,FX,All,2019-08-02,2019-08-16,52284.964087
All,FX,All,2019-08-05,2019-08-19,326195.265245
All,FX,All,2019-08-06,2019-08-20,263562.606016
All,FX,All,2019-08-07,2019-08-21,303063.047882
All,FX,All,2019-08-08,2019-08-22,266379.702136
All,FX,All,2019-08-09,2019-08-23,151548.498459
All,FX,All,2019-08-13,2019-08-27,213570.438992
All,FX,All,2019-08-14,2019-08-28,163809.136119
All,FX,All,2019-08-15,2019-08-29,127402.132584
All,FX,All,2019-08-16,2019-08-30,268637.054541
All,FX,All,2019-08-19,2019-09-03,284970.579150
All,FX,All,2019-08-20,2019-09-04,181176.151486
All,FX,All,2019-08-21,2019-09-05,137188.905824
All,FX,All,2019-08-22,2019-09-06,140159.076060
All,FX,All,2019-08-23,2019-09-09,252378.525243
All,FX,All,2019-08-27,2019-09-11,215292.734219
All,FX,All,2019-08-28,2019-09-12,35838.397617
All,FX,All,2019-08-29,2019-09-13,-45536.838330
All,FX,All,2019-08-30,2019-09-16,-33466.566040
All,FX,All,2019-09-03,2019-09-17,-266098.431703
All,FX,All,2019-09-04,2019-09-18,8159.279753
All,FX,All,2019-09-05,2019-09-19,-19716.610581
All,FX,All,2019-09-06,2019-09-20,25932.421972
All,FX,All,2019-09-09,2019-09-23,146239.022480
All,FX,All,2019-09-10,2019-09-24,63043.584271
All,FX,All,2019-09-11,2019-09-25,178106.813084
All,FX,All,2019-09-12,2019-09-26,380726.288886
All,FX,All,2019-09-13,2019-09-27,368117.305024
All,FX,All,2019-09-16,2019-09-30,275074.256756
All,FX,All,2019-09-17,2019-10-01,377806.634181
All,FX,All,2019-09-18,2019-10-02,191418.339286
All,FX,All,2019-09-19,2019-10-03,198103.779839
All,FX,All,2019-09-20,2019-10-04,103705.713891
All,FX,All,2019-09-23,2019-10-07,61439.862966
All,FX,All,2019-09-24,2019-10-08,167203.274284
All,FX,All,2019-09-25,2019-10-09,-77251.506531
All,FX,All,2019-09-26,2019-10-10,-228086.373917
All,FX,All,2019-09-27,2019-10-11,-276696.765966
All,FX,All,2019-09-30,2019-10-15,-355886.018223
All,FX,All,2019-10-01,2019-10-16,-373014.859683
All,FX,All,2019-10-02,2019-10-17,-438382.261358
All,FX,All,2019-10-03,2019-10-18,-538720.940429
All,FX,All,2019-10-04,2019-10-21,-445659.419922
All,FX,All,2019-10-07,2019-10-22,-406593.902748
All,FX,All,2019-10-08,2019-10-23,-460845.036021
All,FX,All,2019-10-09,2019-10-24,-348547.302564
All,FX,All,2019-10-10,2019-10-25,-194255.563400
All,FX,All,2019-10-11,2019-10-28,-155902.156857
All,FX,All,2019-10-15,2019-10-29,-207708.972315
All,FX,All,2019-10-16,2019-10-30,-205188.085805
All,FX,All,2019-10-17,2019-10-31,-75259.982518
All,FX,All,2019-10-18,2019-11-01,9858.198536
All,FX,All,2019-10-21,2019-11-04,52465.679204
All,FX,All,2019-10-22,2019-11-05,134159.099271
All,FX,All,2019-10-23,2019-11-06,176795.701228
All,FX,All,2019-10-24,2019-11-07,140437.819972
All,FX,All,2019-10-25,2019-11-08,159696.844264
All,FX,All,2019-10-28,2019-11-12,244895.295038
All,FX,All,2019-10-29,2019-11-13,281094.147332
All,FX,All,2019-10-30,2019-11-14,337823.141159
All,FX,All,2019-10-31,2019-11-15,265726.009615
All,FX,All,2019-11-01,2019-11-18,252942.310623
All,FX,All,2019-11-04,2019-11-19,130930.627930
All,FX,All,2019-11-05,2019-11-20,3257.314464
All,FX,All,2019-11-06,2019-11-21,16272.154641
All,FX,All,2019-11-07,2019-11-22,68259.962232
All,FX,All,2019-11-08,2019-11-25,19449.107659
All,FX,All,2019-11-12,2019-11-26,-29144.751232
All,FX,All,2019-11-13,2019-11-27,22663.149063
All,FX,All,2019-11-14,2019-11-29,16212.950551
All,FX,All,2019-11-15,2019-12-02,-71526.247023
All,FX,All,2019-11-18,2019-12-03,-29312.583686
All,FX,All,2019-11-19,2019-12-04,0.000000
All,FX,All,2019-11-20,2019-12-05,-81423.843574
All,FX,All,2019-11-21,2019-12-06,-3252.631309
All,FX,All,2019-11-22,2019-12-09,-103774.325015
All,FX,All,2019-11-25,2019-12-10,-210559.422780
All,FX,All,2019-11-26,2019-12-11,-291736.614889
All,FX,All,2019-11-27,2019-12-12,-349390.778602
All,FX,All,2019-11-29,2019-12-13,-275468.302523
All,FX,All,2019-12-02,2019-12-16,-169474.202076
All,FX,All,2019-12-03,2019-12-17,-172790.765085
All,FX,All,2019-12-04,2019-12-18,-91245.228185
All,FX,All,2019-12-05,2019-12-19,-48989.937199
All,FX,All,2019-12-06,2019-12-20,-52047.857182
All,FX,All,2019-12-09,2019-12-23,-65088.618565
All,FX,All,2019-12-10,2019-12-24,13050.939560
All,FX,All,2019-12-12,2019-12-27,-121137.795286
All,FX,All,2019-12-13,2019-12-30,-202829.602060
All,FX,DeltaGamma,2016-12-30,2017-01-17,-538276.097611
All,FX,DeltaGamma,2017-01-03,2017-01-18,-618326.295207
All,FX,DeltaGamma,2017-01-04,2017-01-19,-481326.646937
All,FX,DeltaGamma,2017-01-05,2017-01-20,-262146.068877
All,FX,DeltaGamma,2017-01-06,2017-01-23,-635244.960620
All,FX,DeltaGamma,2017-01-09,2017-01-24,-426145.959273
All,FX,DeltaGamma,2017-01-10,2017-01-25,-527900.928180
All,FX,DeltaGamma,2017-01-11,2017-01-26,-283240.194644
All,FX,DeltaGamma,2017-01-12,2017-01-27,-243524.713302
All,FX,DeltaGamma,2017-01-13,2017-01-30,-137782.459662
All,FX,DeltaGamma,2017-01-17,2017-01-31,-233189.931438
All,FX,DeltaGamma,2017-01-18,2017-02-01,-384591.319663
All,FX,DeltaGamma,2017-01-19,2017-02-02,-254077.823827
All,FX,DeltaGamma,2017-01-20,2017-02-03,-220419.749562
All,FX,DeltaGamma,2017-01-23,2017-02-06,47507.471945
All,FX,DeltaGamma,2017-01-24,2017-02-07,129407.811145
All,FX,DeltaGamma,2017-01-25,2017-02-08,135968.451655
All,FX,DeltaGamma,2017-01-26,2017-02-09,78569.919584
All,FX,DeltaGamma,2017-01-27,2017-02-10,166853.510151
All,FX,DeltaGamma,2017-01-30,2017-02-13,267423.496512
All,FX,DeltaGamma,2017-01-31,2017-02-14,619398.098959
All,FX,DeltaGamma,2017-02-01,2017-02-15,465723.685007
All,FX,DeltaGamma,2017-02-02,2017-02-16,227815.066758
All,FX,DeltaGamma,2017-02-03,2017-02-17,472722.066075
All,FX,DeltaGamma,2017-02-06,2017-02-21,594466.718865
All,FX,DeltaGamma,2017-02-07,2017-02-22,355098.090582
All,FX,DeltaGamma,2017-02-08,2017-02-23,327340.582092
All,FX,DeltaGamma,2017-02-09,2017-02-24,253888.274134
All,FX,DeltaGamma,2017-02-10,2017-02-27,153390.561218
All,FX,DeltaGamma,2017-02-13,2017-02-28,62356.180004
All,FX,DeltaGamma,2017-02-14,2017-03-01,80882.970147
All,FX,DeltaGamma,2017-02-15,2017-03-02,271335.676563
All,FX,DeltaGamma,2017-02-16,2017-03-03,138150.193354
All,FX,DeltaGamma,2017-02-17,2017-03-06,87428.408999
All,FX,DeltaGamma,2017-02-21,2017-03-07,-83684.043847
All,FX,DeltaGamma,2017-02-22,2017-03-08,40364.632589
